latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
19.292665,99.988266,335.92,0.5,0.49,2022-01-30,0600,N,VIIRS,n,1,303.58,4.57,D,0
19.485889,100.18425,327.82,0.48,0.48,2022-01-30,0600,N,VIIRS,l,1,302.53,1.6,D,0
19.414566,99.456116,327.67,0.53,0.5,2022-01-30,0600,N,VIIRS,n,1,301.31,2.66,D,0
19.422152,99.397652,339.33,0.54,0.51,2022-01-30,0600,N,VIIRS,n,1,299.48,6.35,D,0
19.230923,98.32122,334.38,0.32,0.54,2022-01-30,0600,N,VIIRS,l,1,305.43,6.13,D,0
19.230339,98.318352,342.87,0.32,0.54,2022-01-30,0600,N,VIIRS,n,1,304.28,5.42,D,0
19.229774,98.315575,348.85,0.32,0.54,2022-01-30,0600,N,VIIRS,n,1,306.83,5.42,D,0
19.229206,98.312767,342.08,0.32,0.54,2022-01-30,0600,N,VIIRS,n,1,304.85,5.71,D,0
19.279163,98.406624,350.56,0.63,0.54,2022-01-30,0600,N,VIIRS,n,1,304.13,11.41,D,0
19.46682,98.999825,335.77,0.57,0.52,2022-01-30,0600,N,VIIRS,n,1,299.48,4.93,D,0
19.496378,98.999626,326.05,0.57,0.52,2022-01-30,0600,N,VIIRS,n,1,300.4,3.81,D,0
19.747633,100.104172,328.64,0.48,0.48,2022-01-30,0600,N,VIIRS,n,1,300.08,2.2,D,0
19.746946,100.105438,331.51,0.48,0.48,2022-01-30,0600,N,VIIRS,n,1,300.41,2.89,D,0
19.390476,98.163818,328.28,0.32,0.55,2022-01-30,0600,N,VIIRS,l,1,302,3.31,D,0
19.397097,98.170609,339.68,0.32,0.55,2022-01-30,0600,N,VIIRS,n,1,300.17,5.77,D,0
19.396502,98.167709,348.87,0.32,0.55,2022-01-30,0600,N,VIIRS,n,1,299.91,4.64,D,0
19.636379,99.330643,330.25,0.54,0.51,2022-01-30,0600,N,VIIRS,n,1,296.95,3.66,D,0
19.654234,99.348015,326.47,0.54,0.51,2022-01-30,0600,N,VIIRS,n,1,297.62,2.87,D,0
19.679014,99.327332,341.14,0.54,0.51,2022-01-30,0600,N,VIIRS,n,1,297.47,5.96,D,0
20.177717,99.847557,341.26,0.49,0.48,2022-01-30,0600,N,VIIRS,n,1,300.22,11.96,D,0
20.286299,99.55777,325.27,0.51,0.49,2022-01-30,0600,N,VIIRS,l,1,296.22,1.56,D,0
20.286369,99.554359,332.53,0.51,0.49,2022-01-30,0600,N,VIIRS,n,1,296.78,2.34,D,0
20.304216,99.526276,347.78,0.51,0.49,2022-01-30,0600,N,VIIRS,n,1,302.16,14.65,D,0
20.303307,99.521683,342.88,0.51,0.49,2022-01-30,0600,N,VIIRS,n,1,306.67,31.84,D,0
20.302439,99.517319,328.11,0.51,0.49,2022-01-30,0600,N,VIIRS,n,1,295.57,31.84,D,0
19.970039,99.588936,296.17,0.44,0.46,2022-01-30,1830,N,VIIRS,n,1,285.46,0.88,N,0
19.965755,99.588463,308.64,0.44,0.46,2022-01-30,1830,N,VIIRS,n,1,287.23,0.88,N,0
19.435356,98.14032,298.86,0.54,0.5,2022-01-30,1830,N,VIIRS,n,1,287.39,0.93,N,0
19.43758,98.138382,297.94,0.54,0.5,2022-01-30,1830,N,VIIRS,n,1,287.04,0.95,N,0
19.395359,98.17572,299.23,0.53,0.5,2022-01-30,1830,N,VIIRS,n,1,287.71,1.2,N,0
19.387928,98.158272,297.79,0.53,0.5,2022-01-30,1830,N,VIIRS,n,1,287.53,1.66,N,0
19.386782,98.16819,310.26,0.53,0.5,2022-01-30,1830,N,VIIRS,n,1,287.93,1.77,N,0
19.380074,98.144264,298.24,0.53,0.5,2022-01-30,1830,N,VIIRS,n,1,287.13,1.22,N,0
19.301674,98.420937,297.28,0.51,0.49,2022-01-30,1830,N,VIIRS,n,1,286.3,0.73,N,0
19.296892,98.423386,300.03,0.51,0.49,2022-01-30,1830,N,VIIRS,n,1,284.88,0.97,N,0
19.063826,100.087257,302.47,0.4,0.44,2022-01-30,1830,N,VIIRS,n,1,291.78,1.02,N,0
19.25045,98.42379,301.34,0.51,0.49,2022-01-30,1830,N,VIIRS,n,1,287.6,0.68,N,0
19.242069,98.455719,311.07,0.51,0.49,2022-01-30,1830,N,VIIRS,n,1,286.78,2.54,N,0
19.04348,100.083778,305.52,0.4,0.44,2022-01-30,1830,N,VIIRS,n,1,291.47,0.72,N,0
19.234093,98.44474,296.24,0.51,0.49,2022-01-30,1830,N,VIIRS,n,1,285.14,0.39,N,0
19.03751,99.897713,303.73,0.41,0.45,2022-01-30,1830,N,VIIRS,n,1,290.31,0.98,N,0
18.969524,100.144691,306.98,0.4,0.44,2022-01-30,1830,N,VIIRS,n,1,286.12,0.88,N,0
19.16898,98.480133,307.33,0.5,0.49,2022-01-30,1830,N,VIIRS,n,1,284.59,0.58,N,0
18.901468,100.602036,310.23,0.56,0.43,2022-01-30,1830,N,VIIRS,n,1,291.94,2.32,N,0
18.956556,99.986671,301.14,0.4,0.45,2022-01-30,1830,N,VIIRS,n,1,290.48,0.93,N,0
18.956068,99.990517,301.09,0.4,0.45,2022-01-30,1830,N,VIIRS,n,1,290.43,0.76,N,0
18.903883,99.690781,301.56,0.42,0.45,2022-01-30,1830,N,VIIRS,n,1,290.91,1.19,N,0
18.840586,100.153267,300.08,0.39,0.44,2022-01-30,1830,N,VIIRS,n,1,289.98,0.81,N,0
18.840136,100.156754,303.06,0.39,0.44,2022-01-30,1830,N,VIIRS,n,1,290.52,0.81,N,0
18.84758,100.034218,308.02,0.4,0.44,2022-01-30,1830,N,VIIRS,n,1,291.19,0.94,N,0
18.887711,99.684067,300.27,0.42,0.45,2022-01-30,1830,N,VIIRS,n,1,290.04,0.78,N,0
18.841133,100.052109,301.73,0.4,0.44,2022-01-30,1830,N,VIIRS,n,1,287.52,0.44,N,0
18.88302,99.687523,300.44,0.42,0.45,2022-01-30,1830,N,VIIRS,n,1,286.43,0.78,N,0
18.822739,100.033234,311.97,0.4,0.44,2022-01-30,1830,N,VIIRS,n,1,291.19,1.19,N,0
18.857529,99.618065,299.58,0.42,0.46,2022-01-30,1830,N,VIIRS,n,1,288.86,0.97,N,0
18.849392,99.649635,299.75,0.42,0.45,2022-01-30,1830,N,VIIRS,n,1,289.74,0.56,N,0
18.776625,100.202385,312.36,0.39,0.44,2022-01-30,1830,N,VIIRS,n,1,289.56,1.57,N,0
18.860712,99.283981,301.6,0.44,0.46,2022-01-30,1830,N,VIIRS,n,1,288.08,1.09,N,0
18.723593,100.098259,302.95,0.4,0.44,2022-01-30,1830,N,VIIRS,n,1,291.12,0.56,N,0
18.812553,99.249596,302.79,0.45,0.47,2022-01-30,1830,N,VIIRS,n,1,287.15,1.1,N,0
18.733444,99.580391,300.33,0.43,0.46,2022-01-30,1830,N,VIIRS,n,1,286.58,1.08,N,0
18.733189,99.582047,304.35,0.42,0.46,2022-01-30,1830,N,VIIRS,n,1,286.27,0.75,N,0
18.747562,99.264404,298.61,0.44,0.46,2022-01-30,1830,N,VIIRS,n,1,287.2,0.7,N,0
18.657923,99.969849,306.6,0.4,0.44,2022-01-30,1830,N,VIIRS,n,1,292.12,1.17,N,0
18.510872,100.937546,305.55,0.53,0.42,2022-01-30,1830,N,VIIRS,n,1,288.3,0.89,N,0
18.630978,99.9851,301.95,0.4,0.44,2022-01-30,1830,N,VIIRS,n,1,291.59,0.52,N,0
18.652079,99.650398,303.02,0.42,0.45,2022-01-30,1830,N,VIIRS,n,1,290.92,1.21,N,0
18.609589,99.989761,303.73,0.4,0.44,2022-01-30,1830,N,VIIRS,n,1,291.58,0.77,N,0
18.605499,99.989197,309.04,0.4,0.44,2022-01-30,1830,N,VIIRS,n,1,291.5,0.77,N,0
18.612593,99.899414,299.32,0.41,0.45,2022-01-30,1830,N,VIIRS,n,1,288.54,0.9,N,0
18.608929,99.895294,302.95,0.41,0.45,2022-01-30,1830,N,VIIRS,n,1,292.09,0.9,N,0
18.598719,99.976974,311.59,0.4,0.44,2022-01-30,1830,N,VIIRS,n,1,292.51,1.66,N,0
18.604809,99.894791,318,0.41,0.45,2022-01-30,1830,N,VIIRS,n,1,293.2,1.84,N,0
18.745636,98.693619,312.3,0.48,0.48,2022-01-30,1830,N,VIIRS,n,1,287.6,1.33,N,0
18.592415,99.960808,301.33,0.4,0.44,2022-01-30,1830,N,VIIRS,n,1,291,0.51,N,0
18.578623,100.037888,300.61,0.4,0.44,2022-01-30,1830,N,VIIRS,n,1,289.62,0.81,N,0
18.563597,100.091255,300.72,0.39,0.44,2022-01-30,1830,N,VIIRS,n,1,289.43,0.31,N,0
18.571833,99.965263,303.15,0.4,0.44,2022-01-30,1830,N,VIIRS,n,1,290.01,0.59,N,0
18.651318,99.28038,307.72,0.44,0.46,2022-01-30,1830,N,VIIRS,n,1,289.24,0.76,N,0
18.647049,99.279716,301.26,0.44,0.46,2022-01-30,1830,N,VIIRS,n,1,288.53,0.76,N,0
18.542517,100.062775,304.25,0.4,0.44,2022-01-30,1830,N,VIIRS,n,1,292.44,1.41,N,0
18.534401,100.061569,312.13,0.4,0.44,2022-01-30,1830,N,VIIRS,n,1,292.14,1.29,N,0
18.628202,99.256325,311.57,0.44,0.46,2022-01-30,1830,N,VIIRS,n,1,289.8,1.81,N,0
18.627739,99.260025,307.73,0.44,0.46,2022-01-30,1830,N,VIIRS,n,1,287.91,1.15,N,0
18.517616,100.09552,306.56,0.39,0.44,2022-01-30,1830,N,VIIRS,n,1,289.8,0.8,N,0
18.595505,99.23867,315.95,0.44,0.46,2022-01-30,1830,N,VIIRS,n,1,288.84,1.21,N,0
18.368191,100.722626,297.84,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,287.62,0.55,N,0
18.364305,100.721985,298.54,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,287.48,0.55,N,0
18.364521,100.719887,303.56,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,287.63,0.82,N,0
18.430056,100.072701,301.52,0.39,0.44,2022-01-30,1830,N,VIIRS,n,1,291.37,0.71,N,0
18.425558,100.075516,302.77,0.39,0.44,2022-01-30,1830,N,VIIRS,n,1,291.41,0.7,N,0
18.341887,100.374825,311.81,0.57,0.43,2022-01-30,1830,N,VIIRS,n,1,290.25,3.08,N,0
18.359989,100.039116,305.91,0.39,0.44,2022-01-30,1830,N,VIIRS,n,1,291.62,1.27,N,0
17.772448,104.219559,308.23,0.39,0.36,2022-01-30,1830,N,VIIRS,n,1,290.14,0.84,N,0
17.769114,104.219002,309.13,0.39,0.36,2022-01-30,1830,N,VIIRS,n,1,290.31,0.84,N,0
18.233027,100.808365,302.82,0.53,0.42,2022-01-30,1830,N,VIIRS,n,1,291.24,1.09,N,0
18.422558,98.902153,319.21,0.46,0.47,2022-01-30,1830,N,VIIRS,n,1,286.87,1.82,N,0
18.139776,101.008331,302.23,0.52,0.41,2022-01-30,1830,N,VIIRS,n,1,288.82,0.89,N,0
18.254421,100.090218,304.68,0.39,0.44,2022-01-30,1830,N,VIIRS,n,1,292.63,0.99,N,0
18.23929,100.112282,302.21,0.39,0.44,2022-01-30,1830,N,VIIRS,n,1,291.56,0.66,N,0
18.235979,100.073059,302.72,0.39,0.44,2022-01-30,1830,N,VIIRS,n,1,290.45,0.73,N,0
18.219322,100.074448,307.82,0.39,0.44,2022-01-30,1830,N,VIIRS,n,1,292.08,1.07,N,0
18.14073,100.637665,329.53,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,289.62,4.39,N,0
18.426748,98.359932,298.01,0.5,0.49,2022-01-30,1830,N,VIIRS,n,1,286.01,0.7,N,0
18.182297,100.294159,305.63,0.57,0.43,2022-01-30,1830,N,VIIRS,n,1,291.59,2.2,N,0
18.264946,99.591675,300.73,0.42,0.45,2022-01-30,1830,N,VIIRS,n,1,290.49,0.76,N,0
17.740294,103.401993,302.09,0.41,0.37,2022-01-30,1830,N,VIIRS,n,1,292,0.45,N,0
18.086681,100.923241,301.15,0.52,0.42,2022-01-30,1830,N,VIIRS,n,1,291.14,0.93,N,0
17.717651,103.531258,302.22,0.4,0.37,2022-01-30,1830,N,VIIRS,n,1,291.38,0.5,N,0
18.07711,100.936356,301,0.52,0.42,2022-01-30,1830,N,VIIRS,n,1,289.29,0.84,N,0
18.074591,100.925995,302.35,0.52,0.42,2022-01-30,1830,N,VIIRS,n,1,290.2,1,N,0
18.073938,100.93087,304.16,0.52,0.42,2022-01-30,1830,N,VIIRS,n,1,290.09,1,N,0
18.073294,100.935692,301.12,0.52,0.42,2022-01-30,1830,N,VIIRS,n,1,289.98,1.03,N,0
18.065115,100.850121,303.6,0.53,0.42,2022-01-30,1830,N,VIIRS,n,1,292.38,1.26,N,0
17.786972,102.840881,303.29,0.42,0.38,2022-01-30,1830,N,VIIRS,n,1,292.58,0.54,N,0
17.783501,102.840332,304.2,0.42,0.38,2022-01-30,1830,N,VIIRS,n,1,291.38,0.54,N,0
18.141706,100.069984,303.03,0.39,0.44,2022-01-30,1830,N,VIIRS,n,1,292.72,0.89,N,0
18.04088,100.855431,304.4,0.53,0.42,2022-01-30,1830,N,VIIRS,n,1,291.54,1.2,N,0
18.038973,100.86998,300.41,0.53,0.42,2022-01-30,1830,N,VIIRS,n,1,290.37,0.67,N,0
18.038351,100.874733,303.47,0.53,0.42,2022-01-30,1830,N,VIIRS,n,1,289.67,0.67,N,0
18.011719,100.853767,319.69,0.53,0.42,2022-01-30,1830,N,VIIRS,n,1,290.21,2.42,N,0
18.090542,100.235046,303.85,0.57,0.43,2022-01-30,1830,N,VIIRS,n,1,291.08,1.64,N,0
17.805208,102.309258,301,0.45,0.39,2022-01-30,1830,N,VIIRS,n,1,289.6,0.58,N,0
18.010271,100.688774,299.05,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,288.79,0.99,N,0
17.491444,104.24601,301.3,0.39,0.36,2022-01-30,1830,N,VIIRS,n,1,290.01,0.53,N,0
17.95858,100.811127,303.93,0.53,0.42,2022-01-30,1830,N,VIIRS,n,1,292.08,1.08,N,0
18.031782,100.185524,303.65,0.38,0.43,2022-01-30,1830,N,VIIRS,n,1,292.17,0.67,N,0
17.932076,100.893463,301.76,0.52,0.42,2022-01-30,1830,N,VIIRS,n,1,291.52,0.83,N,0
17.928249,100.892853,303.89,0.52,0.42,2022-01-30,1830,N,VIIRS,n,1,289.91,0.83,N,0
17.397491,104.443375,312.64,0.39,0.36,2022-01-30,1830,N,VIIRS,n,1,288.86,0.81,N,0
17.891321,100.891441,308.52,0.52,0.42,2022-01-30,1830,N,VIIRS,n,1,292.07,1.66,N,0
17.875982,100.831093,301.54,0.53,0.42,2022-01-30,1830,N,VIIRS,n,1,291.35,1.21,N,0
17.300924,104.69458,325.07,0.39,0.36,2022-01-30,1830,N,VIIRS,n,1,289.98,2.58,N,0
17.294302,104.693466,299.91,0.39,0.36,2022-01-30,1830,N,VIIRS,n,1,288.34,0.28,N,0
17.352247,104.2491,313.57,0.39,0.36,2022-01-30,1830,N,VIIRS,n,1,290.72,1.15,N,0
17.8792,100.381905,304.76,0.56,0.43,2022-01-30,1830,N,VIIRS,n,1,290.8,1.11,N,0
17.875265,100.381226,312.65,0.56,0.43,2022-01-30,1830,N,VIIRS,n,1,290.99,1.21,N,0
17.874605,100.386368,300.42,0.56,0.43,2022-01-30,1830,N,VIIRS,n,1,289.67,1.21,N,0
17.876373,100.37986,314.25,0.56,0.43,2022-01-30,1830,N,VIIRS,n,1,290.74,1.78,N,0
17.875694,100.384933,307.3,0.56,0.43,2022-01-30,1830,N,VIIRS,n,1,290.99,1.51,N,0
17.808027,100.825775,304.59,0.53,0.42,2022-01-30,1830,N,VIIRS,n,1,292.77,0.94,N,0
17.807339,100.830833,306.69,0.53,0.42,2022-01-30,1830,N,VIIRS,n,1,292.51,0.94,N,0
17.900507,100.076881,299.87,0.39,0.44,2022-01-30,1830,N,VIIRS,n,1,289.1,0.57,N,0
17.81263,100.646309,313.15,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,293.43,2.44,N,0
17.811993,100.651062,309.03,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,292.23,1.3,N,0
17.804934,100.644691,302.69,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,291.57,0.83,N,0
17.792305,100.590645,303.73,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,293.62,0.45,N,0
17.788048,100.622849,307.04,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,292.79,1.89,N,0
17.787445,100.627396,304.21,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,293.18,1.52,N,0
17.764305,100.771919,303.71,0.53,0.42,2022-01-30,1830,N,VIIRS,n,1,291.5,0.77,N,0
17.780336,100.621239,304.16,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,292.56,0.79,N,0
17.779869,100.594696,304.45,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,293.4,1.24,N,0
17.776499,100.620308,307.67,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,293.73,2.14,N,0
17.775879,100.624977,307.43,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,293.4,1.51,N,0
17.776693,100.588631,313.77,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,293.36,2.33,N,0
17.772036,100.624084,314.31,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,293.52,1.51,N,0
17.768192,100.623177,311.52,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,292.11,1.29,N,0
17.7509,100.754539,302.26,0.53,0.42,2022-01-30,1830,N,VIIRS,n,1,291.55,0.84,N,0
17.833246,99.868065,301.86,0.4,0.44,2022-01-30,1830,N,VIIRS,n,1,288.65,0.21,N,0
17.716188,100.5355,302.77,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,291.88,0.95,N,0
17.715487,100.540749,303.07,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,291.2,0.95,N,0
17.704971,100.559967,309.6,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,291.76,1.99,N,0
17.663639,100.632645,302.45,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,290.91,1.48,N,0
17.662926,100.638062,304.48,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,292.92,1.48,N,0
17.662258,100.643143,305.94,0.54,0.42,2022-01-30,1830,N,VIIRS,n,1,292.77,2.14,N,0
17.903637,98.696503,296,0.47,0.48,2022-01-30,1830,N,VIIRS,n,1,284.58,0.38,N,0
17.877926,98.835999,300.79,0.46,0.47,2022-01-30,1830,N,VIIRS,n,1,290.01,0.83,N,0
17.32597,102.464859,306.73,0.43,0.38,2022-01-30,1830,N,VIIRS,n,1,293.58,1.17,N,0
17.325392,102.468887,307.44,0.43,0.38,2022-01-30,1830,N,VIIRS,n,1,293.89,1.17,N,0
17.334261,102.381805,331.33,0.44,0.38,2022-01-30,1830,N,VIIRS,n,1,294.12,2.49,N,0
17.330738,102.381256,307.14,0.44,0.38,2022-01-30,1830,N,VIIRS,n,1,292.85,2.49,N,0
17.359703,102.125916,304.62,0.45,0.39,2022-01-30,1830,N,VIIRS,n,1,289.71,0.96,N,0
17.630941,99.993889,305.05,0.39,0.44,2022-01-30,1830,N,VIIRS,n,1,293.08,1.08,N,0
17.28455,102.503868,302.63,0.43,0.38,2022-01-30,1830,N,VIIRS,n,1,291.52,0.79,N,0
17.259222,102.681389,302.42,0.43,0.38,2022-01-30,1830,N,VIIRS,n,1,292.29,0.54,N,0
17.259752,102.652802,312.54,0.43,0.38,2022-01-30,1830,N,VIIRS,n,1,293.56,1.25,N,0
17.133347,103.474808,339.78,0.4,0.37,2022-01-30,1830,N,VIIRS,n,1,292.96,3.26,N,0
17.381285,101.732597,302.76,0.47,0.4,2022-01-30,1830,N,VIIRS,n,1,288.34,0.69,N,0
17.129967,103.474243,305.11,0.4,0.37,2022-01-30,1830,N,VIIRS,n,1,291.36,3.26,N,0
17.003088,104.319359,300.74,0.39,0.36,2022-01-30,1830,N,VIIRS,n,1,285.97,0.62,N,0
17.13604,103.409492,304.95,0.4,0.37,2022-01-30,1830,N,VIIRS,n,1,290.52,0.77,N,0
17.354723,101.815819,301.33,0.46,0.39,2022-01-30,1836,N,VIIRS,n,1,290.11,0.43,N,0
17.290462,102.060936,313.17,0.45,0.39,2022-01-30,1836,N,VIIRS,n,1,293.78,1.25,N,0
17.233324,102.459953,310.71,0.43,0.38,2022-01-30,1836,N,VIIRS,n,1,293.75,1.01,N,3
17.286892,102.060379,330.94,0.45,0.39,2022-01-30,1836,N,VIIRS,n,1,295.55,3.29,N,0
17.287483,102.056206,311.9,0.45,0.39,2022-01-30,1836,N,VIIRS,n,1,294.51,3,N,0
17.305767,101.874947,299.1,0.46,0.39,2022-01-30,1836,N,VIIRS,n,1,289.06,0.33,N,0
17.197077,102.636642,305.14,0.43,0.38,2022-01-30,1836,N,VIIRS,n,1,292.8,0.66,N,0
17.296658,101.913536,303.38,0.46,0.39,2022-01-30,1836,N,VIIRS,n,1,292.83,0.68,N,0
17.193598,102.636093,304.23,0.43,0.38,2022-01-30,1836,N,VIIRS,n,1,292.49,0.66,N,0
17.503954,100.304436,304.2,0.56,0.43,2022-01-30,1836,N,VIIRS,n,1,291.08,0.77,N,0
17.500004,100.303879,306.13,0.56,0.43,2022-01-30,1836,N,VIIRS,n,1,291.97,0.77,N,0
17.310692,101.407043,298.7,0.48,0.4,2022-01-30,1836,N,VIIRS,n,1,285.84,0.71,N,0
17.312485,101.404381,300.9,0.48,0.4,2022-01-30,1836,N,VIIRS,n,1,288.58,0.93,N,0
17.60128,99.078644,302.49,0.44,0.46,2022-01-30,1836,N,VIIRS,n,1,291.88,0.28,N,0
17.518776,99.715462,306.02,0.4,0.44,2022-01-30,1836,N,VIIRS,n,1,291.75,1.01,N,0
17.518282,99.719208,300.86,0.4,0.44,2022-01-30,1836,N,VIIRS,n,1,290.1,1.01,N,0
17.011736,103.304947,301.24,0.41,0.37,2022-01-30,1836,N,VIIRS,n,1,290.98,0.73,N,0
17.235775,101.736382,320.65,0.47,0.39,2022-01-30,1836,N,VIIRS,n,1,290.28,2.16,N,0
17.115158,102.529305,305.2,0.43,0.38,2022-01-30,1836,N,VIIRS,n,1,294.63,0.98,N,0
17.114582,102.533272,305.58,0.43,0.38,2022-01-30,1836,N,VIIRS,n,1,294.25,0.98,N,0
16.941393,103.682175,308.17,0.4,0.37,2022-01-30,1836,N,VIIRS,n,1,292.96,1.09,N,0
17.079655,102.552689,305.94,0.43,0.38,2022-01-30,1836,N,VIIRS,n,1,294.93,1,N,0
17.076174,102.552071,307.76,0.43,0.38,2022-01-30,1836,N,VIIRS,n,1,293.23,1,N,0
17.184982,101.728661,308.67,0.47,0.39,2022-01-30,1836,N,VIIRS,n,1,289.67,0.57,N,0
17.044498,102.722878,302.33,0.42,0.38,2022-01-30,1836,N,VIIRS,n,1,291.12,0.37,N,0
16.954618,103.315147,302.3,0.41,0.37,2022-01-30,1836,N,VIIRS,n,1,291.76,0.74,N,0
16.900026,103.284058,305.68,0.41,0.37,2022-01-30,1836,N,VIIRS,n,1,291.54,0.6,N,0
17.319077,100.2313,319.19,0.56,0.43,2022-01-30,1836,N,VIIRS,n,1,294.83,2.74,N,0
17.315128,100.230659,308.87,0.56,0.43,2022-01-30,1836,N,VIIRS,n,1,294.11,1.89,N,0
16.70673,104.467583,308,0.39,0.36,2022-01-30,1836,N,VIIRS,n,1,286.4,0.74,N,0
16.77013,103.897095,306.6,0.39,0.36,2022-01-30,1836,N,VIIRS,n,1,292.75,1.19,N,0
17.069098,101.789322,307.06,0.46,0.39,2022-01-30,1836,N,VIIRS,n,1,293.62,0.96,N,0
16.762897,103.899651,315.27,0.39,0.36,2022-01-30,1836,N,VIIRS,n,1,292.88,1.41,N,0
16.874941,103.123795,315.25,0.41,0.37,2022-01-30,1836,N,VIIRS,n,1,293.73,1.7,N,0
17.033854,101.989395,314.83,0.45,0.39,2022-01-30,1836,N,VIIRS,n,1,289.28,0.69,N,0
17.030275,101.988846,304.27,0.45,0.39,2022-01-30,1836,N,VIIRS,n,1,288.96,0.49,N,0
17.010777,102.102142,302.73,0.45,0.39,2022-01-30,1836,N,VIIRS,n,1,289.45,0.35,N,0
16.960121,102.460831,304.17,0.43,0.38,2022-01-30,1836,N,VIIRS,n,1,293.06,0.87,N,0
16.961222,102.427925,313.97,0.43,0.38,2022-01-30,1836,N,VIIRS,n,1,294.78,1.51,N,0
17.425398,98.861061,300.24,0.45,0.47,2022-01-30,1836,N,VIIRS,n,1,289.97,0.29,N,0
16.833847,103.285118,307.96,0.41,0.37,2022-01-30,1836,N,VIIRS,n,1,290.25,0.48,N,0
16.830452,103.284569,303.72,0.41,0.37,2022-01-30,1836,N,VIIRS,n,1,290,0.48,N,0
16.880236,102.918991,307.74,0.42,0.37,2022-01-30,1836,N,VIIRS,n,1,290.08,0.64,N,0
16.880831,102.920067,306.78,0.42,0.37,2022-01-30,1836,N,VIIRS,n,1,290.49,0.42,N,0
16.8792,102.859848,316.55,0.42,0.37,2022-01-30,1836,N,VIIRS,n,1,289.54,1.38,N,0
16.925798,102.518852,306.59,0.43,0.38,2022-01-30,1836,N,VIIRS,n,1,294.63,1.25,N,0
17.423689,98.862335,301.64,0.45,0.47,2022-01-30,1836,N,VIIRS,n,1,290.56,0.38,N,0
16.94363,102.372017,302.08,0.43,0.38,2022-01-30,1836,N,VIIRS,n,1,289.96,0.7,N,0
16.935287,102.429329,308.11,0.43,0.38,2022-01-30,1836,N,VIIRS,n,1,295.42,1.34,N,0
16.922316,102.518272,307,0.43,0.38,2022-01-30,1836,N,VIIRS,n,1,294.94,1.25,N,0
16.918837,102.51767,305.92,0.43,0.38,2022-01-30,1836,N,VIIRS,n,1,294.93,1.61,N,0
17.291323,99.719376,304.32,0.4,0.44,2022-01-30,1836,N,VIIRS,n,1,293.76,1.08,N,0
16.845324,102.898621,323.66,0.42,0.37,2022-01-30,1836,N,VIIRS,n,1,293.31,2.46,N,0
16.904943,102.465805,304.61,0.43,0.38,2022-01-30,1836,N,VIIRS,n,1,292.96,0.71,N,0
16.902031,102.461235,305.56,0.43,0.38,2022-01-30,1836,N,VIIRS,n,1,293.73,0.71,N,0
16.901447,102.465279,303.1,0.43,0.38,2022-01-30,1836,N,VIIRS,n,1,291.32,0.71,N,0
17.045134,101.426369,316.6,0.48,0.4,2022-01-30,1836,N,VIIRS,n,1,292.43,1.77,N,0
16.783382,103.246719,302.99,0.41,0.37,2022-01-30,1836,N,VIIRS,n,1,290.94,0.35,N,0
17.042091,101.421211,303.2,0.48,0.4,2022-01-30,1836,N,VIIRS,n,1,291.6,1.77,N,0
16.88397,102.462517,310.35,0.43,0.38,2022-01-30,1836,N,VIIRS,n,1,295.58,2.75,N,0
16.881634,102.453888,305.84,0.43,0.38,2022-01-30,1836,N,VIIRS,n,1,295.39,1.43,N,0
16.86352,102.430519,309.55,0.43,0.38,2022-01-30,1836,N,VIIRS,n,1,296.26,2.69,N,0
17.229536,99.648911,304.04,0.4,0.44,2022-01-30,1836,N,VIIRS,n,1,293.62,1.68,N,0
16.762724,103.05558,303.18,0.41,0.37,2022-01-30,1836,N,VIIRS,n,1,289,0.5,N,0
16.989994,101.39006,303.43,0.48,0.4,2022-01-30,1836,N,VIIRS,n,1,291.91,1.43,N,0
16.991802,101.388252,311.51,0.48,0.4,2022-01-30,1836,N,VIIRS,n,1,292.4,1.15,N,0
17.261755,99.222084,302.32,0.43,0.46,2022-01-30,1836,N,VIIRS,n,1,291.66,0.73,N,0
17.244629,99.288223,303.24,0.42,0.45,2022-01-30,1836,N,VIIRS,n,1,289.25,0.54,N,0
