latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
15.485565,99.412903,342.73,0.43,0.38,2022-02-02,0648,N,VIIRS,n,1,312.17,26.06,D,0
15.489643,99.416466,346.41,0.43,0.38,2022-02-02,0648,N,VIIRS,n,1,303.27,8.78,D,0
15.76476,100.840416,340.51,0.51,0.41,2022-02-02,0648,N,VIIRS,n,1,301.78,5.08,D,0
15.801029,100.625298,336.5,0.5,0.41,2022-02-02,0648,N,VIIRS,n,1,300.7,6.49,D,0
15.660143,99.400955,352.85,0.43,0.38,2022-02-02,0648,N,VIIRS,n,1,308.76,13.72,D,0
15.765158,100.118706,331.33,0.47,0.4,2022-02-02,0648,N,VIIRS,n,1,295.26,4.37,D,0
16.220188,103.552132,330.86,0.5,0.49,2022-02-02,0648,N,VIIRS,n,1,290.28,3.57,D,0
15.775126,99.840797,341.49,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,301.8,4.22,D,0
15.774541,99.836563,337.02,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,302.03,4.22,D,0
15.899864,100.421379,336.44,0.48,0.4,2022-02-02,0648,N,VIIRS,n,1,303.05,1.86,D,0
15.901785,100.422142,340.42,0.49,0.4,2022-02-02,0648,N,VIIRS,n,1,303.07,3.26,D,0
15.960897,100.553604,343.98,0.49,0.41,2022-02-02,0648,N,VIIRS,n,1,304.33,8.57,D,0
15.959047,100.53978,336.18,0.49,0.4,2022-02-02,0648,N,VIIRS,n,1,303.71,4.22,D,0
16.292118,102.348099,344.28,0.42,0.45,2022-02-02,0648,N,VIIRS,n,1,294.01,5.87,D,0
16.296301,102.347549,348.27,0.42,0.45,2022-02-02,0648,N,VIIRS,n,1,295.45,5.87,D,0
15.953547,99.704002,336.2,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,304.29,2.4,D,0
16.0385,99.86097,331.7,0.46,0.39,2022-02-02,0648,N,VIIRS,n,1,299.28,1.84,D,3
16.078878,99.969337,331.37,0.46,0.39,2022-02-02,0648,N,VIIRS,l,1,302.49,2.9,D,0
16.107782,99.991722,332.58,0.46,0.39,2022-02-02,0648,N,VIIRS,n,1,301.69,2.16,D,0
16.187975,100.472511,340.14,0.49,0.4,2022-02-02,0648,N,VIIRS,n,1,303.85,9.91,D,0
16.187355,100.467918,341.87,0.49,0.4,2022-02-02,0648,N,VIIRS,n,1,304.67,9.56,D,0
16.085365,99.616737,340.1,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,305.04,5.03,D,0
16.070097,99.328613,336.27,0.43,0.38,2022-02-02,0648,N,VIIRS,n,1,302.51,7.02,D,0
16.449636,101.863289,356.32,0.39,0.44,2022-02-02,0648,N,VIIRS,n,1,302.84,19.01,D,0
16.453655,101.862419,367,0.39,0.44,2022-02-02,0648,N,VIIRS,h,1,304.57,35.5,D,0
16.543196,102.578857,340.7,0.44,0.46,2022-02-02,0648,N,VIIRS,n,1,297,4.45,D,0
16.453197,101.858803,349.13,0.39,0.44,2022-02-02,0648,N,VIIRS,n,1,301.45,7.35,D,0
16.452751,101.85527,341.48,0.39,0.44,2022-02-02,0648,N,VIIRS,n,1,300.92,7.35,D,0
16.470795,101.867264,352.15,0.39,0.44,2022-02-02,0648,N,VIIRS,n,1,298.34,5.88,D,0
16.673403,102.771004,339.9,0.45,0.47,2022-02-02,0648,N,VIIRS,n,1,296.45,3.61,D,0
16.702744,102.902901,340.85,0.46,0.47,2022-02-02,0648,N,VIIRS,n,1,295.47,5.9,D,0
16.616962,102.110275,342.15,0.41,0.45,2022-02-02,0648,N,VIIRS,n,1,299.17,6.6,D,0
16.621096,102.109726,342.81,0.41,0.45,2022-02-02,0648,N,VIIRS,n,1,299.67,6.6,D,0
16.620609,102.105881,342.4,0.41,0.45,2022-02-02,0648,N,VIIRS,n,1,300.79,6.85,D,0
16.710911,102.650085,345.81,0.44,0.46,2022-02-02,0648,N,VIIRS,n,1,296.71,6.25,D,0
16.739897,102.775642,331.09,0.45,0.47,2022-02-02,0648,N,VIIRS,n,1,295.35,1.93,D,0
16.963928,104.566177,331.69,0.6,0.53,2022-02-02,0648,N,VIIRS,n,1,296.46,5,D,0
16.741533,102.776062,334.55,0.45,0.47,2022-02-02,0648,N,VIIRS,n,1,295.16,2.84,D,0
16.965881,104.56353,333.22,0.6,0.53,2022-02-02,0648,N,VIIRS,n,1,295.65,8.66,D,0
16.809292,102.719505,340.52,0.45,0.47,2022-02-02,0648,N,VIIRS,n,1,298.04,3.5,D,0
16.473459,100.031769,337.77,0.47,0.4,2022-02-02,0648,N,VIIRS,n,1,304.62,11.98,D,0
16.472855,100.027359,337.41,0.47,0.4,2022-02-02,0648,N,VIIRS,n,1,303.61,5.12,D,0
16.439247,99.783722,341.22,0.46,0.39,2022-02-02,0648,N,VIIRS,n,1,304.79,4.96,D,0
16.39728,99.32795,339.18,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,308.45,3.36,D,0
16.397085,99.328125,340.55,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,308,3.63,D,0
16.521252,100.030121,335.5,0.47,0.4,2022-02-02,0648,N,VIIRS,n,1,304.11,4.81,D,0
16.385729,99.012611,340.55,0.43,0.38,2022-02-02,0648,N,VIIRS,n,1,302.25,5.9,D,0
16.456371,99.471222,336.84,0.44,0.39,2022-02-02,0648,N,VIIRS,n,1,303.65,2.26,D,0
16.861187,102.416649,337.39,0.43,0.46,2022-02-02,0648,N,VIIRS,n,1,298.73,4.29,D,0
16.499937,99.291969,331.48,0.44,0.38,2022-02-02,0648,N,VIIRS,l,1,305.29,3.28,D,0
16.504034,99.295517,338.61,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,303.91,3.28,D,0
16.503456,99.29142,341.37,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,305.67,3.28,D,0
16.500332,99.29303,333.92,0.44,0.38,2022-02-02,0648,N,VIIRS,l,1,305.43,4.86,D,0
16.503855,99.292496,349.99,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,304.76,4.86,D,0
16.546984,99.583298,341.33,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,302.12,3.12,D,0
16.550556,99.582787,332.16,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,302.56,3.12,D,0
16.879276,102.071907,342.38,0.41,0.45,2022-02-02,0648,N,VIIRS,n,1,298.14,5.86,D,0
16.483578,98.939011,338.93,0.42,0.38,2022-02-02,0648,N,VIIRS,n,1,306.17,27.83,D,0
16.492144,98.949623,343.82,0.42,0.38,2022-02-02,0648,N,VIIRS,n,1,303.34,12.67,D,0
16.917728,102.110229,335.2,0.41,0.45,2022-02-02,0648,N,VIIRS,n,1,298.41,3.53,D,0
16.704508,99.845108,347.34,0.46,0.39,2022-02-02,0648,N,VIIRS,n,1,303.88,7.64,D,0
16.621143,99.000084,335.32,0.43,0.38,2022-02-02,0648,N,VIIRS,l,1,305.87,6.73,D,0
16.787251,99.855392,339.23,0.47,0.39,2022-02-02,0648,N,VIIRS,n,1,305.52,4.88,D,0
16.844864,99.518829,336.32,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,303.6,4.12,D,0
16.786882,99.105515,332.36,0.43,0.38,2022-02-02,0648,N,VIIRS,l,1,304.74,2.69,D,0
16.735214,98.626434,335.13,0.42,0.37,2022-02-02,0648,N,VIIRS,n,1,304.71,3.15,D,0
16.817553,99.117928,334.41,0.43,0.38,2022-02-02,0648,N,VIIRS,n,1,305.47,1.96,D,0
16.816992,99.113846,331.26,0.43,0.38,2022-02-02,0648,N,VIIRS,l,1,305.14,1.96,D,0
16.831856,99.169777,336.85,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,304.06,3.92,D,0
16.831301,99.165749,350.88,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,310.97,9.56,D,0
16.83481,99.165192,338.65,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,308.08,5.01,D,0
16.892611,99.534233,338.84,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,307.43,4.41,D,0
17.25766,102.329018,335.99,0.43,0.46,2022-02-02,0648,N,VIIRS,n,1,296.03,22.47,D,0
17.257158,102.324913,350.3,0.43,0.46,2022-02-02,0648,N,VIIRS,n,1,300.83,22.47,D,0
16.896776,99.538048,337.33,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,306.41,4.41,D,0
17.020229,100.146545,336.58,0.48,0.4,2022-02-02,0648,N,VIIRS,n,1,306.23,1.96,D,0
17.027617,100.145508,333.91,0.48,0.4,2022-02-02,0648,N,VIIRS,l,1,307.62,3.08,D,0
16.868086,98.993744,333.19,0.43,0.38,2022-02-02,0648,N,VIIRS,l,1,306.68,4.45,D,0
17.170019,101.151443,337.92,0.55,0.43,2022-02-02,0648,N,VIIRS,n,1,298.61,7.62,D,0
16.998571,99.360649,335.01,0.44,0.39,2022-02-02,0648,N,VIIRS,n,1,306.79,3.01,D,0
16.99799,99.356445,331.83,0.44,0.39,2022-02-02,0648,N,VIIRS,n,1,305.65,3.01,D,0
17.007994,99.169136,335.57,0.44,0.38,2022-02-02,0648,N,VIIRS,l,1,310.16,3.43,D,0
17.068123,99.428696,331.86,0.45,0.39,2022-02-02,0648,N,VIIRS,l,1,305.72,6.29,D,0
17.067553,99.424469,341.77,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,308.32,6.29,D,0
16.957449,98.498474,337.98,0.41,0.37,2022-02-02,0648,N,VIIRS,n,1,305.29,3.51,D,0
17.057564,99.192078,334.76,0.44,0.38,2022-02-02,0648,N,VIIRS,l,1,305.96,3.67,D,0
17.061653,99.195663,335.57,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,302.71,2.83,D,0
17.065178,99.195114,336.12,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,303.88,2.83,D,0
16.973619,98.464317,349.24,0.41,0.37,2022-02-02,0648,N,VIIRS,n,1,308.71,4.78,D,0
16.97307,98.460442,338.86,0.41,0.37,2022-02-02,0648,N,VIIRS,n,1,305.86,4.78,D,0
17.119116,99.455742,340.65,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,306.1,3.1,D,0
17.091955,99.103363,338.35,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,307.82,3.61,D,0
17.095474,99.102875,331.7,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,304.93,3.61,D,0
17.069719,98.844376,332.5,0.43,0.38,2022-02-02,0648,N,VIIRS,n,1,300.96,4.8,D,0
17.115919,99.120705,335.79,0.44,0.38,2022-02-02,0648,N,VIIRS,l,1,309.13,3.53,D,0
17.038895,98.553413,333.83,0.42,0.37,2022-02-02,0648,N,VIIRS,l,1,304.3,5,D,0
17.135632,99.209717,335.25,0.44,0.38,2022-02-02,0648,N,VIIRS,l,1,307.47,1.56,D,0
17.131559,99.180779,338.71,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,305.56,4.59,D,0
17.126982,99.148232,335.48,0.44,0.38,2022-02-02,0648,N,VIIRS,l,1,307.93,4.01,D,0
17.129917,99.14357,340.67,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,307.65,4.01,D,0
17.131655,99.18129,333.63,0.44,0.38,2022-02-02,0648,N,VIIRS,l,1,305.13,4.3,D,0
17.126657,99.144585,338.47,0.44,0.38,2022-02-02,0648,N,VIIRS,l,1,308.48,3.67,D,0
17.130178,99.144051,337.24,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,306.64,3.67,D,0
17.133139,99.139427,346.87,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,308.27,8.94,D,0
17.169216,99.192749,332.83,0.44,0.38,2022-02-02,0648,N,VIIRS,l,1,305.28,2.77,D,0
17.172199,99.188248,337.85,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,306.97,2.77,D,0
17.171635,99.184166,343.51,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,308.26,3.84,D,0
17.177416,99.199989,334.02,0.44,0.38,2022-02-02,0648,N,VIIRS,l,1,306.4,2.33,D,0
17.180956,99.199524,330.2,0.44,0.38,2022-02-02,0648,N,VIIRS,l,1,305.02,2.33,D,0
17.189728,99.210861,356.24,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,310.58,13.27,D,0
17.199759,99.205193,335.5,0.44,0.38,2022-02-02,0648,N,VIIRS,l,1,307.93,3.24,D,0
17.198147,99.16761,350.39,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,311.01,8.25,D,0
17.201674,99.167091,367,0.44,0.38,2022-02-02,0648,N,VIIRS,h,1,311.28,15.11,D,0
17.318758,99.883453,336.74,0.47,0.4,2022-02-02,0648,N,VIIRS,n,1,308.23,3.73,D,0
17.133587,98.557838,333.49,0.42,0.37,2022-02-02,0648,N,VIIRS,n,1,299.91,2.71,D,0
17.269537,99.245522,349.28,0.44,0.39,2022-02-02,0648,N,VIIRS,n,1,308.4,7.97,D,0
17.274227,99.226944,336.84,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,303.07,3.91,D,0
17.292318,99.174896,332.5,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,306.37,1,D,0
17.357605,99.543938,332.57,0.46,0.39,2022-02-02,0648,N,VIIRS,n,1,302.92,3.43,D,0
17.308115,99.184875,341.79,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,306.63,5.98,D,0
17.311634,99.184258,331.18,0.44,0.38,2022-02-02,0648,N,VIIRS,l,1,305,2.67,D,0
17.340065,99.337166,331.24,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,304.5,2.68,D,0
17.216328,98.456566,333.86,0.41,0.37,2022-02-02,0648,N,VIIRS,n,1,303.33,5.74,D,0
17.21579,98.452789,337.87,0.41,0.37,2022-02-02,0648,N,VIIRS,n,1,303.92,5.74,D,0
17.416368,99.757278,333.1,0.47,0.4,2022-02-02,0648,N,VIIRS,l,1,303.61,2.28,D,0
17.836573,102.950371,340.59,0.48,0.48,2022-02-02,0648,N,VIIRS,n,1,297.29,5.81,D,0
17.237486,98.457581,334.89,0.41,0.37,2022-02-02,0648,N,VIIRS,n,1,302.42,2.88,D,0
17.369823,99.368149,338.35,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,305.34,7.15,D,0
17.211317,98.250854,334.55,0.41,0.37,2022-02-02,0648,N,VIIRS,l,1,305.87,4.45,D,0
17.210766,98.24704,341.05,0.41,0.37,2022-02-02,0648,N,VIIRS,n,1,305.36,5.03,D,0
17.375769,99.384659,335.99,0.45,0.39,2022-02-02,0648,N,VIIRS,l,1,306.7,3.82,D,0
17.374672,99.385513,343.02,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,306.84,4.38,D,0
17.372387,99.368492,331.28,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,302.63,2.31,D,0
17.249765,98.447975,333.01,0.41,0.37,2022-02-02,0648,N,VIIRS,n,1,300.75,2,D,0
17.839989,102.951172,340.92,0.48,0.48,2022-02-02,0648,N,VIIRS,n,1,295.7,7.57,D,0
17.393089,99.387131,339.7,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,305.59,3.13,D,0
17.267385,98.473839,341.02,0.41,0.37,2022-02-02,0648,N,VIIRS,n,1,306.91,11.93,D,0
17.401495,99.368576,338.06,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,304.94,4.59,D,0
17.410048,99.29808,341.88,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,306.47,6.06,D,0
17.396414,99.172485,333.11,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,307.31,3.61,D,0
17.401611,99.184029,333.77,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,304.35,3.86,D,0
17.405163,99.183617,338.36,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,304.41,3.5,D,0
17.404612,99.179611,336.94,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,305.76,3.5,D,0
17.404058,99.175598,333.82,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,305.36,3.58,D,0
17.43425,99.315788,342.19,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,308.7,7.03,D,0
17.437195,99.310822,332.88,0.45,0.39,2022-02-02,0648,N,VIIRS,l,1,304.52,4.72,D,0
17.538187,99.913155,345.47,0.48,0.4,2022-02-02,0648,N,VIIRS,n,1,309.55,22.32,D,0
17.494625,99.342941,341.69,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,306.11,4.77,D,0
17.504734,99.337029,333.81,0.45,0.39,2022-02-02,0648,N,VIIRS,l,1,305.53,3.77,D,0
17.417559,98.677147,334.71,0.42,0.38,2022-02-02,0648,N,VIIRS,n,1,302.47,3.86,D,3
17.421001,98.676498,345.59,0.42,0.38,2022-02-02,0648,N,VIIRS,l,1,316.84,33.24,D,0
17.608711,99.973068,332.85,0.48,0.4,2022-02-02,0648,N,VIIRS,n,1,302.37,6.63,D,0
17.597452,99.833,338.9,0.47,0.4,2022-02-02,0648,N,VIIRS,n,1,304.41,5.72,D,0
17.514814,99.016945,334.58,0.44,0.38,2022-02-02,0648,N,VIIRS,l,1,307.04,2.68,D,0
17.561815,99.1754,330.9,0.44,0.39,2022-02-02,0648,N,VIIRS,l,1,305.17,1.44,D,0
17.842779,100.461586,332.52,0.51,0.41,2022-02-02,0648,N,VIIRS,n,1,300.24,3.77,D,0
17.845411,100.458122,334.97,0.51,0.41,2022-02-02,0648,N,VIIRS,n,1,302,4.81,D,0
17.872053,100.395477,339.66,0.51,0.41,2022-02-02,0648,N,VIIRS,n,1,302.39,7.34,D,3
17.684195,98.685753,338.02,0.42,0.38,2022-02-02,0648,N,VIIRS,l,1,308.74,4.79,D,0
17.851088,99.838875,331.35,0.48,0.4,2022-02-02,0648,N,VIIRS,l,1,302.25,5.58,D,0
17.728655,98.712547,348.17,0.43,0.38,2022-02-02,0648,N,VIIRS,n,1,313.8,14.74,D,0
17.730465,98.699989,337.03,0.43,0.38,2022-02-02,0648,N,VIIRS,n,1,307.54,4.08,D,0
17.77128,98.866592,333.14,0.43,0.38,2022-02-02,0648,N,VIIRS,n,1,304.72,7.14,D,0
17.770727,98.862587,335.18,0.43,0.38,2022-02-02,0648,N,VIIRS,n,1,303.96,4.03,D,0
17.80558,98.882004,334.31,0.43,0.38,2022-02-02,0648,N,VIIRS,l,1,306.35,6.35,D,0
17.846733,98.814262,331.54,0.43,0.38,2022-02-02,0648,N,VIIRS,l,1,305.84,4.24,D,0
17.846184,98.810257,336.41,0.43,0.38,2022-02-02,0648,N,VIIRS,l,1,307.29,1.94,D,0
17.950726,99.152641,333.05,0.44,0.39,2022-02-02,0648,N,VIIRS,l,1,303.96,3.98,D,0
17.899872,98.559097,340.19,0.42,0.38,2022-02-02,0648,N,VIIRS,n,1,307.71,6.05,D,0
18.021763,99.350372,331.9,0.45,0.39,2022-02-02,0648,N,VIIRS,l,1,305.54,3.86,D,0
18.015461,99.235535,334.61,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,305.16,2.6,D,0
18.014891,99.2313,332.43,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,303.64,2.6,D,0
17.961046,98.756737,342.51,0.43,0.38,2022-02-02,0648,N,VIIRS,n,1,308.6,6.67,D,0
18.018433,99.070381,331.85,0.44,0.39,2022-02-02,0648,N,VIIRS,l,1,305.41,1.29,D,0
17.981918,98.75309,333.32,0.43,0.38,2022-02-02,0648,N,VIIRS,l,1,304.56,3.03,D,0
18.099854,99.535271,342.46,0.46,0.39,2022-02-02,0648,N,VIIRS,n,1,308.03,5.22,D,0
18.194294,100.214775,343.08,0.5,0.41,2022-02-02,0648,N,VIIRS,n,1,304.32,4.15,D,0
18.244728,100.421898,331.19,0.52,0.41,2022-02-02,0648,N,VIIRS,n,1,297.2,1.78,D,0
18.052065,98.820984,332.73,0.43,0.38,2022-02-02,0648,N,VIIRS,n,1,301.91,3.31,D,0
18.052448,98.821091,335.95,0.43,0.38,2022-02-02,0648,N,VIIRS,n,1,301.84,2.94,D,0
18.278362,100.514046,339.37,0.52,0.42,2022-02-02,0648,N,VIIRS,n,1,296.53,5.23,D,0
18.180727,99.61367,341.96,0.47,0.4,2022-02-02,0648,N,VIIRS,n,1,308.41,6.44,D,0
18.176914,99.529358,336.39,0.46,0.39,2022-02-02,0648,N,VIIRS,n,1,307.73,2.65,D,0
18.14007,99.174126,331.99,0.45,0.39,2022-02-02,0648,N,VIIRS,l,1,304.36,4.8,D,0
18.137753,99.157089,333.18,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,303.35,2.02,D,0
18.14938,99.215897,334,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,306.21,2.25,D,0
18.270927,100.098068,332.59,0.5,0.41,2022-02-02,0648,N,VIIRS,n,1,300.78,4.23,D,0
18.144859,99.15596,333.25,0.45,0.39,2022-02-02,0648,N,VIIRS,l,1,303.44,2.07,D,0
18.224176,99.71656,332.51,0.47,0.4,2022-02-02,0648,N,VIIRS,n,1,305.66,2.45,D,0
18.149,99.159706,333.89,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,303.19,6.03,D,0
18.216835,99.496727,333.98,0.46,0.39,2022-02-02,0648,N,VIIRS,n,1,303.85,2.33,D,0
18.142546,98.95507,333.82,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,303.49,2.78,D,0
18.243187,99.636421,344.45,0.47,0.4,2022-02-02,0648,N,VIIRS,n,1,308.1,6.1,D,0
18.292009,99.858917,330.42,0.48,0.4,2022-02-02,0648,N,VIIRS,l,1,300.84,2.95,D,0
18.165533,98.93927,347.38,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,308.9,12.46,D,0
18.227884,99.309296,339.88,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,307.42,3.94,D,0
18.226147,99.310387,345.72,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,308.77,6.15,D,0
18.281933,99.705322,330.49,0.47,0.4,2022-02-02,0648,N,VIIRS,n,1,305.48,3.17,D,0
18.205944,98.866287,340.28,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,305.3,5.26,D,0
18.201406,98.576759,334.56,0.42,0.38,2022-02-02,0648,N,VIIRS,n,1,307.24,3.16,D,0
18.204288,98.572037,334.48,0.42,0.38,2022-02-02,0648,N,VIIRS,l,1,307.56,3.11,D,0
18.20253,98.55957,332.7,0.42,0.38,2022-02-02,0648,N,VIIRS,l,1,307.04,3.57,D,0
18.466854,100.388672,332.92,0.52,0.41,2022-02-02,0648,N,VIIRS,n,1,299.73,4.89,D,0
18.227051,98.470734,335.35,0.42,0.38,2022-02-02,0648,N,VIIRS,n,1,308.57,3.71,D,0
18.355145,99.362465,341.15,0.46,0.39,2022-02-02,0648,N,VIIRS,l,1,311.23,13.58,D,0
18.414391,99.783119,332.61,0.48,0.4,2022-02-02,0648,N,VIIRS,n,1,301.7,5.59,D,0
18.413824,99.778801,340.52,0.48,0.4,2022-02-02,0648,N,VIIRS,n,1,304.96,6.2,D,0
18.418076,99.7826,342.76,0.48,0.4,2022-02-02,0648,N,VIIRS,n,1,302.71,11.95,D,0
18.417503,99.778259,338.23,0.48,0.4,2022-02-02,0648,N,VIIRS,n,1,304.08,5.18,D,0
18.319649,98.963905,340.13,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,308.46,4.6,D,0
18.440622,99.839882,334.03,0.48,0.4,2022-02-02,0648,N,VIIRS,n,1,304,3.33,D,0
18.323189,98.963425,336.93,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,306.18,2.56,D,0
18.406879,99.52916,336.38,0.47,0.39,2022-02-02,0648,N,VIIRS,n,1,306.97,3.3,D,0
18.266624,98.400162,339.73,0.42,0.38,2022-02-02,0648,N,VIIRS,n,1,308.99,4.03,D,0
18.263254,98.37616,336.69,0.42,0.38,2022-02-02,0648,N,VIIRS,n,1,306.55,3.24,D,0
18.343321,98.926315,336.28,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,308.02,4.12,D,0
18.277494,98.402275,336.38,0.42,0.38,2022-02-02,0648,N,VIIRS,l,1,309.77,5.11,D,0
18.426981,99.458702,339.85,0.46,0.39,2022-02-02,0648,N,VIIRS,n,1,305.11,6.71,D,0
18.430603,99.458176,335.58,0.46,0.39,2022-02-02,0648,N,VIIRS,n,1,305.13,6.71,D,0
18.278288,98.357887,333.33,0.42,0.38,2022-02-02,0648,N,VIIRS,l,1,305.68,2.36,D,0
18.504168,99.977341,334.12,0.49,0.4,2022-02-02,0648,N,VIIRS,n,1,303.77,3.09,D,0
18.290724,98.396095,343.38,0.42,0.38,2022-02-02,0648,N,VIIRS,n,1,311.41,9.57,D,0
18.431911,99.27964,339.35,0.46,0.39,2022-02-02,0648,N,VIIRS,n,1,303.89,4.12,D,0
18.415955,99.164078,338.94,0.45,0.39,2022-02-02,0648,N,VIIRS,n,1,304.86,3.44,D,0
18.551027,100.099861,331.58,0.5,0.41,2022-02-02,0648,N,VIIRS,n,1,302.24,2.63,D,0
18.630852,100.66993,346.07,0.54,0.42,2022-02-02,0648,N,VIIRS,n,1,305.15,9.92,D,0
18.556683,100.113487,331.82,0.5,0.41,2022-02-02,0648,N,VIIRS,n,1,301.6,3.34,D,0
18.519409,99.837814,333.01,0.48,0.4,2022-02-02,0648,N,VIIRS,n,1,302.71,7.04,D,0
18.380621,98.832596,333.53,0.44,0.38,2022-02-02,0648,N,VIIRS,l,1,303.53,4.04,D,0
18.377041,98.830162,332.15,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,307.1,1.87,D,0
18.380558,98.829651,330.96,0.44,0.38,2022-02-02,0648,N,VIIRS,n,1,304.45,1.87,D,0
18.517656,99.835602,344.48,0.48,0.4,2022-02-02,0648,N,VIIRS,n,1,303.81,6.03,D,0
18.627617,100.668488,342.91,0.54,0.42,2022-02-02,0648,N,VIIRS,n,1,305.43,5.98,D,0
18.557001,100.111168,331.37,0.5,0.41,2022-02-02,0648,N,VIIRS,n,1,301.04,3.78,D,0
18.631498,100.667961,336.66,0.54,0.42,2022-02-02,0648,N,VIIRS,n,1,304.36,4.24,D,0
18.523197,99.820305,333.29,0.48,0.4,2022-02-02,0648,N,VIIRS,n,1,301.73,2.31,D,0
18.455278,99.277229,332.72,0.46,0.39,2022-02-02,0648,N,VIIRS,n,1,301.2,5.09,D,0
18.356895,98.373764,336.27,0.42,0.38,2022-02-02,0648,N,VIIRS,l,1,310.89,5.43,D,0
18.521324,99.495743,331.24,0.47,0.39,2022-02-02,0648,N,VIIRS,l,1,303.22,2.74,D,0
18.34236,98.19519,332.81,0.41,0.37,2022-02-02,0648,N,VIIRS,n,1,303.69,3.38,D,0
18.528618,99.494896,334.67,0.47,0.39,2022-02-02,0648,N,VIIRS,n,1,303.26,4.05,D,0
18.603407,99.913521,344.38,0.49,0.4,2022-02-02,0648,N,VIIRS,n,1,309.64,7.9,D,0
18.430429,98.646561,337.54,0.43,0.38,2022-02-02,0648,N,VIIRS,n,1,308.79,4.76,D,0
18.629009,100.077332,333.53,0.5,0.41,2022-02-02,0648,N,VIIRS,l,1,304.38,7.85,D,0
18.382099,98.27784,332.79,0.42,0.37,2022-02-02,0648,N,VIIRS,n,1,304.24,2.78,D,0
18.40239,98.371506,346.1,0.42,0.38,2022-02-02,0648,N,VIIRS,n,1,307.79,9.83,D,0
18.620743,99.901657,344.78,0.49,0.4,2022-02-02,0648,N,VIIRS,n,1,307.44,10.36,D,0
18.665607,100.179451,334.04,0.51,0.41,2022-02-02,0648,N,VIIRS,n,1,301.63,4.23,D,0
18.670027,100.183739,336.92,0.51,0.41,2022-02-02,0648,N,VIIRS,n,1,302.35,5.02,D,0
