latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
17.12862,99.36044,315.47,0.43,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,294.37,1.74,N
17.25097,98.47904,318.58,0.47,0.4,2023-02-28,1849,N,VIIRS,n,2.0NRT,287.39,1.52,N
17.25038,98.48325,308.7,0.47,0.4,2023-02-28,1849,N,VIIRS,n,2.0NRT,287.29,1.52,N
17.18948,98.91293,308.71,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.95,1.44,N
17.24672,98.48271,318.19,0.47,0.4,2023-02-28,1849,N,VIIRS,n,2.0NRT,287.66,1.48,N
17.24433,98.4997,299.42,0.47,0.4,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.02,1.13,N
17.18589,98.91242,313.47,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.09,1.46,N
16.92192,100.68186,331.16,0.39,0.37,2023-02-28,1849,N,VIIRS,n,2.0NRT,295.98,8.96,N
16.92135,100.68566,346.41,0.39,0.37,2023-02-28,1849,N,VIIRS,n,2.0NRT,299,11.33,N
17.24064,98.49938,312.87,0.47,0.4,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.09,1.13,N
17.18231,98.91185,312.09,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.67,1.46,N
17.17196,98.98444,301.03,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.72,0.22,N
17.1714,98.98834,305.22,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.4,1.07,N
16.85145,101.1429,308.07,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.37,1.16,N
16.81235,101.39577,304.09,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.27,0.49,N
16.73819,101.86971,303.6,0.38,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.38,1.07,N
16.91916,100.67743,320.86,0.39,0.37,2023-02-28,1849,N,VIIRS,n,2.0NRT,294.06,1.38,N
17.17873,98.9113,305.24,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.06,0.57,N
17.1673,98.99152,313.63,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,294.3,1.99,N
17.11517,99.3542,308.08,0.43,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,294.02,1.15,N
16.91858,100.68125,307.76,0.39,0.37,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.7,1.38,N
17.21965,98.59582,303.41,0.47,0.4,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.68,0.92,N
16.80626,101.39118,306.76,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.49,1.17,N
16.80293,101.41263,301.29,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.03,0.19,N
16.80069,101.42703,301.38,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.82,0.44,N
17.21608,98.59483,301.64,0.47,0.4,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.17,0.82,N
17.19392,98.75235,305.44,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.43,0.99,N
16.80294,101.39066,302.84,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.2,0.75,N
16.80238,101.39426,313.77,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.73,0.75,N
16.80183,101.39783,306.57,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,292,0.63,N
16.80128,101.40137,302.79,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.94,0.63,N
16.79961,101.41212,301.76,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.23,0.45,N
16.79799,101.37875,305.25,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.5,0.78,N
16.79021,101.40699,303.42,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.3,0.68,N
16.7891,101.41411,304.28,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.73,1.01,N
16.78689,101.40649,308.09,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.92,0.85,N
16.78633,101.41002,308.96,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.55,1.02,N
16.78411,101.42435,301.57,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.02,0.71,N
16.77347,101.4928,299.53,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.06,0.49,N
16.23648,104.76068,299.85,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.76,0.81,N
17.16938,98.7433,301.95,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.32,0.77,N
17.14593,98.91045,308.48,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.98,1.06,N
16.77751,101.40122,303.57,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.26,0.68,N
16.73666,101.66342,300.88,0.38,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,288.32,1.04,N
17.19128,98.55931,301.57,0.47,0.4,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.11,0.96,N
17.16641,98.73813,300.4,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.74,1.04,N
17.14235,98.90988,310.05,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.36,1.96,N
16.77308,101.40778,307.88,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.83,1.03,N
17.16405,98.7286,300.74,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.79,1.1,N
16.92306,100.3991,303.71,0.4,0.37,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.86,0.67,N
17.15862,98.74104,302.29,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.68,0.6,N
17.15738,98.75004,301.54,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.57,0.76,N
17.13639,98.90025,300.22,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.68,0.44,N
16.76704,101.381,305.65,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.64,0.49,N
16.72797,101.61045,323.73,0.38,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,288.32,1.76,N
16.72466,101.60989,317.93,0.38,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,287.1,1.76,N
16.26158,104.42555,312.51,0.44,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.49,0.69,N
16.25807,104.42491,307.4,0.44,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.82,0.75,N
16.8011,101.03082,302.57,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,288.22,0.61,N
16.80055,101.0344,308.65,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.66,0.59,N
16.74632,101.38458,306.51,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.35,1.25,N
16.43166,103.33323,301.43,0.4,0.37,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.26,0.33,N
17.18723,98.37718,305.56,0.48,0.4,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.63,1.27,N
17.08684,99.0767,306.32,0.44,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.26,1.04,N
17.18641,98.32993,301.22,0.48,0.4,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.85,0.63,N
17.07974,99.0756,301.13,0.44,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.11,1.29,N
17.06689,99.16407,314.48,0.44,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,294.49,2.28,N
16.99147,99.65491,315.93,0.42,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.11,0.68,N
16.76841,101.13241,307.33,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.15,0.79,N
16.76508,101.13189,314.26,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,294.15,0.79,N
16.98853,99.62674,306.44,0.42,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,294.94,1.26,N
16.66328,101.69859,300.02,0.38,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.99,0.41,N
17.14588,98.431,320.93,0.48,0.4,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.43,3.61,N
16.65997,101.69804,308.09,0.38,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.59,0.86,N
17.14219,98.43067,331.11,0.48,0.4,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.47,3.61,N
16.96885,99.63999,308.43,0.42,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,295.15,1.13,N
16.9683,99.64379,311.51,0.42,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,295.68,1.13,N
16.69255,101.46793,301.63,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.17,0.67,N
16.69199,101.47155,301.86,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.76,0.67,N
16.65666,101.69749,306.24,0.38,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.96,0.86,N
16.96597,99.63552,305.44,0.42,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,294.42,1.36,N
16.96429,99.64697,313.54,0.42,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,296.06,1.24,N
16.96028,99.65018,304.58,0.42,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,294.48,1.24,N
17.06393,98.90649,305.8,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.24,0.57,N
16.96071,99.62298,314.81,0.42,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,294.47,1.06,N
16.95684,99.64948,308.81,0.42,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.58,1.24,N
16.62534,101.83192,303.03,0.38,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,293,0.72,N
16.95726,99.62234,306.47,0.42,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,294.26,1.06,N
16.95558,99.6095,313.91,0.42,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,294.88,1.43,N
16.95439,99.61771,306.09,0.42,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,294.62,1.29,N
16.09167,104.98938,301.77,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.69,0.39,N
16.60702,101.86193,304.14,0.38,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.61,0.91,N
16.60371,101.86137,311.04,0.38,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.72,0.91,N
17.06408,98.74951,297.88,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,287.07,0.4,N
17.03878,98.90348,302.91,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.13,0.83,N
17.03762,98.91165,312.17,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.7,1.64,N
16.29648,103.70637,304,0.41,0.37,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.11,0.41,N
17.03462,98.90702,301.3,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.68,0.56,N
17.03405,98.91109,306.95,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.08,0.56,N
17.02443,98.90163,328.52,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.09,2.92,N
17.01509,98.96798,304.73,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,294.52,1.72,N
17.03643,98.78949,307.96,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,288.83,1.01,N
17.01039,98.97548,310.23,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,294.07,1.84,N
16.59412,101.77147,308.47,0.38,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.84,1.04,N
17.01086,98.94625,312.16,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.95,1.34,N
17.06838,98.50494,305.31,0.47,0.4,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.74,0.67,N
16.67873,101.08085,326.88,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.73,1.32,N
16.67929,101.07725,301.11,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.12,1.26,N
17.08198,98.33588,305.46,0.48,0.4,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.75,1.16,N
16.56667,101.75609,317.94,0.38,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.49,1.61,N
17.03868,98.58793,306.13,0.47,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.54,1.15,N
17.0622,98.39602,309.62,0.48,0.4,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.9,1.11,N
17.06029,98.40958,312.9,0.48,0.4,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.13,1.41,N
16.93559,99.27792,317.42,0.43,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.7,0.99,N
16.66763,101.04219,310.61,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.04,1.16,N
16.65652,101.11433,302.48,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.62,0.38,N
16.65596,101.11792,302.04,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.83,0.38,N
16.65485,101.12509,302.21,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.63,0.46,N
17.02725,98.59008,303.28,0.47,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.79,0.75,N
16.81655,99.99037,309.83,0.41,0.37,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.58,0.78,N
17.01649,98.56115,305.12,0.47,0.4,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.28,1.08,N
16.89863,99.38406,306.76,0.43,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.01,0.67,N
16.7356,100.46138,309.92,0.4,0.37,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.63,1.16,N
16.73502,100.46525,312.59,0.4,0.37,2023-02-28,1849,N,VIIRS,n,2.0NRT,296.44,1.95,N
16.73223,100.46078,312.26,0.4,0.37,2023-02-28,1849,N,VIIRS,n,2.0NRT,294.03,1.16,N
16.53248,101.75766,300.11,0.38,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.19,0.7,N
16.53192,101.7612,310.01,0.38,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.73,0.7,N
16.53023,101.77194,319.95,0.38,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.59,0.87,N
16.72887,100.46023,309.34,0.4,0.37,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.26,1.36,N
16.72771,100.46795,315.2,0.4,0.37,2023-02-28,1849,N,VIIRS,n,2.0NRT,296.43,2.87,N
16.52861,101.76064,303.26,0.38,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.07,1.11,N
16.52748,101.7678,310.07,0.38,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.7,1.59,N
16.52692,101.77139,315.65,0.38,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.42,1.35,N
16.9465,98.92554,305.84,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.89,1.09,N
16.94358,98.92036,306.83,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.4,1.09,N
16.94295,98.92483,312.41,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.47,1.09,N
16.87706,99.3848,302.78,0.43,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.95,1.23,N
16.61108,101.09941,322.95,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.31,2,N
16.60776,101.0988,324.96,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.83,2,N
16.86366,99.37853,301.23,0.43,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.46,0.67,N
16.8279,99.62587,307.16,0.42,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.06,1.16,N
16.82732,99.62984,304.91,0.42,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,294.15,1.16,N
16.9116,99.01752,311.41,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,294.25,1.78,N
16.82444,99.62529,302.87,0.42,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.32,0.67,N
16.90916,99.00911,334.18,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,296.35,2.23,N
16.90973,99.0051,311.34,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.87,1.6,N
16.9086,99.01309,306.72,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.5,2.23,N
16.92044,98.90327,337.88,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.64,4.6,N
16.58891,101.15481,312.3,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.96,0.67,N
16.87171,99.22195,301.83,0.44,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.15,0.93,N
16.59446,101.07435,338.02,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,294.86,3.59,N
16.84094,99.38734,322.79,0.43,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.11,1.7,N
16.84152,99.38329,317.14,0.43,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.16,1.7,N
16.59169,101.07018,303.08,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.34,0.75,N
16.59114,101.07378,309.12,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.89,3.59,N
16.83744,99.38679,330.22,0.43,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.52,3.52,N
16.90847,98.88456,306.23,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.33,1.8,N
16.89544,98.9776,307.88,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,294.28,1.19,N
16.89422,98.98634,313.17,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,294.18,1.64,N
16.88504,99.05131,303.6,0.44,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.71,1.05,N
16.83802,99.38274,319.28,0.43,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.48,3.52,N
16.88495,99.02628,305.31,0.44,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.62,0.72,N
16.83726,99.38352,332.75,0.43,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.94,3.96,N
16.91007,98.88597,300.91,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,290,0.73,N
16.89524,98.98787,313.31,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.82,1.84,N
16.90706,98.88155,303.33,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.35,0.73,N
16.88584,99.02753,305.98,0.44,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.61,0.88,N
16.46875,101.7543,302.04,0.38,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.85,1.08,N
16.77525,99.70669,306.1,0.42,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.54,1.21,N
16.77409,99.71446,303.84,0.42,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.34,1.07,N
16.86868,99.02074,307.87,0.44,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.01,1.24,N
16.86042,99.02765,303.61,0.44,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.02,0.42,N
16.78359,99.48167,304.98,0.43,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.1,0.3,N
16.88666,98.74295,302.09,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.12,0.58,N
16.88309,98.74224,302.77,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.47,0.58,N
16.87887,98.74602,305.31,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.92,0.79,N
16.85456,98.91658,303.5,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.44,0.82,N
16.86986,98.75775,302.08,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.89,0.8,N
16.04633,104.0512,312.16,0.42,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.44,1.25,N
16.86627,98.75713,308.71,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.08,0.8,N
16.311,102.38297,304.12,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.47,0.42,N
16.81724,98.99957,303.11,0.44,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.8,0.72,N
16.86227,98.6284,301.35,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.32,0.95,N
16.86034,98.64226,315.95,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,295.4,2.25,N
16.46375,101.33019,306.73,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.17,0.81,N
16.83197,98.81831,307.68,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.22,1.07,N
16.82841,98.81757,309.96,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.72,1.07,N
16.79759,98.9845,303.73,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.7,1.15,N
16.80684,98.89316,335.54,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.54,2.48,N
16.83554,98.66146,303.63,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.21,0.81,N
16.80327,98.89264,304.07,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.98,2.48,N
15.74152,105.52956,303.62,0.5,0.41,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.54,0.53,N
16.78172,99.01971,307.22,0.44,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.51,1.11,N
16.78115,99.0238,303.63,0.44,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.48,0.88,N
16.77817,99.01923,307.02,0.44,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.23,1.11,N
16.77759,99.02333,313.24,0.44,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.08,0.88,N
16.83459,98.65971,303.89,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.72,1.95,N
16.77897,99.01768,303.78,0.44,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.88,1.4,N
16.77839,99.02173,318.73,0.44,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.97,1.4,N
16.77779,99.02584,309.73,0.44,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.16,0.69,N
15.7396,105.53277,302.84,0.5,0.41,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.13,0.72,N
16.776,99.01315,303.6,0.44,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.46,0.7,N
16.246,102.42855,302.99,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.01,0.5,N
16.80624,98.72871,300.61,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,288.36,0.5,N
16.63386,99.88081,304.87,0.41,0.37,2023-02-28,1849,N,VIIRS,n,2.0NRT,288.97,0.97,N
16.78286,98.66033,303.63,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.92,1.11,N
16.74401,98.90737,307.42,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.33,1.13,N
16.73323,98.93187,315.23,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.64,1.37,N
15.68977,105.46632,300.39,0.49,0.41,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.79,0.56,N
16.70853,99.07903,310.27,0.44,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,294.21,1.81,N
16.74735,98.67702,307.92,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.32,0.19,N
16.68948,99.06065,310.23,0.44,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.41,0.83,N
16.6878,99.07234,310.64,0.44,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,295.05,1.74,N
16.68595,99.06001,301.31,0.44,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.91,0.83,N
16.72465,98.76014,299.16,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,287.95,0.59,N
16.72404,98.76447,301.25,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,288.96,0.59,N
16.69171,98.994,306.76,0.44,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.64,0.85,N
16.73663,98.64819,302.25,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.31,0.94,N
16.61483,99.50591,304.63,0.42,0.38,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.97,0.57,N
16.38164,101.07002,311.76,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,294.42,1.51,N
16.37831,101.06948,315.88,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,295.11,1.39,N
16.70255,98.83939,300.05,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.93,0.63,N
16.37555,101.06526,306.49,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.93,1.2,N
16.37499,101.0689,313.12,0.39,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,293.6,1.39,N
16.31374,101.46497,302.32,0.38,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.19,0.46,N
16.31043,101.46441,326.81,0.38,0.36,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.78,1.9,N
16.70067,98.80064,302.13,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.48,1.46,N
16.71942,98.65642,300.99,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.97,1,N
16.6983,98.80238,300.18,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.09,0.98,N
16.71644,98.65147,309.9,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,292.15,1.69,N
16.71582,98.6558,313.33,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.68,1,N
16.71458,98.66439,304.53,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.48,0.43,N
16.6947,98.80194,311.67,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.27,0.98,N
16.7116,98.6595,316.91,0.46,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,290.19,2.17,N
16.6875,98.82644,302.02,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,289.83,0.64,N
16.68391,98.82597,303.78,0.45,0.39,2023-02-28,1849,N,VIIRS,n,2.0NRT,291.51,0.64,N
