latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
13.791851,102.2752,342.88,0.56,0.51,2021-02-07,0554,N,VIIRS,n,1,301.13,8.32,D,0
13.666627,101.381371,367,0.32,0.55,2021-02-07,0554,N,VIIRS,h,1,298.62,7.65,D,0
13.667173,101.384315,336.03,0.32,0.55,2021-02-07,0554,N,VIIRS,n,1,295.66,7.65,D,0
13.671613,101.380295,367,0.32,0.55,2021-02-07,0554,N,VIIRS,h,1,292.96,7.65,D,0
13.670915,101.382767,355.2,0.32,0.55,2021-02-07,0554,N,VIIRS,n,1,295.12,10.64,D,0
13.670341,101.379799,354.98,0.32,0.55,2021-02-07,0554,N,VIIRS,n,1,296.37,10.64,D,0
13.944803,102.623352,349.24,0.53,0.5,2021-02-07,0554,N,VIIRS,n,1,299.5,10.36,D,0
13.405956,99.255409,328.88,0.45,0.63,2021-02-07,0554,N,VIIRS,n,1,293.35,3.91,D,0
13.884319,101.690559,331.34,0.61,0.53,2021-02-07,0554,N,VIIRS,n,1,295.02,3.33,D,0
13.889198,101.68959,331.24,0.61,0.53,2021-02-07,0554,N,VIIRS,n,1,295.7,6.26,D,0
13.927093,101.757225,333.18,0.6,0.53,2021-02-07,0554,N,VIIRS,n,1,299.48,3.68,D,0
13.443004,99.230652,336.23,0.45,0.63,2021-02-07,0554,N,VIIRS,n,1,293.55,5.56,D,0
13.94243,101.73127,335.66,0.6,0.53,2021-02-07,0554,N,VIIRS,n,1,298.47,6.27,D,0
14.121714,102.660889,335.67,0.52,0.5,2021-02-07,0554,N,VIIRS,n,1,303.18,4.82,D,0
13.938978,101.729248,338.73,0.6,0.53,2021-02-07,0554,N,VIIRS,n,1,298.97,6.05,D,0
14.121476,102.662514,336.4,0.52,0.5,2021-02-07,0554,N,VIIRS,n,1,303.73,5.85,D,0
13.955935,101.632896,332.17,0.61,0.53,2021-02-07,0554,N,VIIRS,n,1,295.35,6.35,D,0
13.799714,100.821793,333.48,0.35,0.57,2021-02-07,0554,N,VIIRS,n,1,294.66,2.83,D,0
13.79909,100.818588,338.14,0.35,0.57,2021-02-07,0554,N,VIIRS,n,1,294.89,2.83,D,0
13.976581,101.634712,353.91,0.61,0.53,2021-02-07,0554,N,VIIRS,n,1,296.96,9.75,D,0
13.975513,101.629074,339.62,0.61,0.53,2021-02-07,0554,N,VIIRS,n,1,295.11,9.75,D,0
13.981472,101.633751,346.23,0.61,0.53,2021-02-07,0554,N,VIIRS,n,1,295.66,9.75,D,0
14.012451,101.334015,337.96,0.32,0.54,2021-02-07,0554,N,VIIRS,n,1,298.07,4.05,D,0
14.083476,101.652725,331.68,0.61,0.53,2021-02-07,0554,N,VIIRS,n,1,297.17,4.51,D,0
14.101508,101.154701,332.17,0.33,0.55,2021-02-07,0554,N,VIIRS,n,1,295.77,1.71,D,0
14.100929,101.15168,332.77,0.33,0.55,2021-02-07,0554,N,VIIRS,n,1,295.19,1.71,D,0
14.124318,101.246674,354.62,0.32,0.55,2021-02-07,0554,N,VIIRS,n,1,299.8,6.84,D,0
14.12375,101.243698,342.76,0.32,0.55,2021-02-07,0554,N,VIIRS,n,1,301.52,4.91,D,0
14.128756,101.242706,367,0.32,0.55,2021-02-07,0554,N,VIIRS,h,1,301.43,4.91,D,0
14.128188,101.239731,334.67,0.32,0.55,2021-02-07,0554,N,VIIRS,n,1,297.99,4.91,D,0
14.134233,101.21685,338.08,0.32,0.55,2021-02-07,0554,N,VIIRS,n,1,299.7,4.36,D,0
14.127964,101.183876,334.9,0.32,0.55,2021-02-07,0554,N,VIIRS,n,1,298.34,4.13,D,0
14.127394,101.18087,334.86,0.32,0.55,2021-02-07,0554,N,VIIRS,n,1,299.32,2.18,D,0
14.156855,100.931595,333.29,0.34,0.56,2021-02-07,0554,N,VIIRS,n,1,296.06,1.63,D,0
14.561313,103.002403,341.31,0.49,0.48,2021-02-07,0554,N,VIIRS,n,1,304.35,2.82,D,0
14.193784,100.930717,331.8,0.34,0.56,2021-02-07,0554,N,VIIRS,n,1,298.65,3.23,D,0
14.193188,100.927605,346.07,0.34,0.56,2021-02-07,0554,N,VIIRS,n,1,301.42,3.23,D,0
14.444377,102.159225,330.66,0.55,0.51,2021-02-07,0554,N,VIIRS,n,1,297.53,6.26,D,0
13.923891,99.117523,347.39,0.45,0.63,2021-02-07,0554,N,VIIRS,n,1,296.16,5.97,D,0
14.617579,102.591095,335.36,0.51,0.5,2021-02-07,0554,N,VIIRS,n,1,303.2,8.16,D,0
13.949507,99.06559,329.85,0.45,0.63,2021-02-07,0554,N,VIIRS,n,1,296.67,2.46,D,0
14.738387,103.02951,333.34,0.48,0.48,2021-02-07,0554,N,VIIRS,l,1,304.22,2.87,D,0
14.014546,99.058716,344.44,0.45,0.63,2021-02-07,0554,N,VIIRS,n,1,296.14,4.6,D,0
14.3821,100.892548,333.55,0.34,0.56,2021-02-07,0554,N,VIIRS,n,1,299.23,1.73,D,0
14.400433,100.850014,367,0.34,0.56,2021-02-07,0554,N,VIIRS,h,1,302.67,74.43,D,0
14.404943,100.845848,367,0.34,0.56,2021-02-07,0554,N,VIIRS,h,1,297.17,80.51,D,0
14.421103,100.930611,340.36,0.33,0.56,2021-02-07,0554,N,VIIRS,n,1,296.86,3.87,D,0
15.150662,104.497849,331.59,0.38,0.43,2021-02-07,0554,N,VIIRS,l,1,302.28,1.73,D,0
14.452709,100.699371,367,0.34,0.56,2021-02-07,0554,N,VIIRS,h,1,302.01,9.16,D,0
14.18212,99.208763,338.74,0.44,0.62,2021-02-07,0554,N,VIIRS,n,1,296.1,3.4,D,0
14.32243,99.802452,336.97,0.4,0.6,2021-02-07,0554,N,VIIRS,n,1,299.12,2.58,D,0
14.669785,101.459671,342.69,0.61,0.53,2021-02-07,0554,N,VIIRS,n,1,301.15,28.71,D,0
14.671593,101.458473,345.07,0.61,0.53,2021-02-07,0554,N,VIIRS,n,1,302.27,45.7,D,0
14.245497,99.074425,339.48,0.44,0.63,2021-02-07,0554,N,VIIRS,n,1,294.24,5.96,D,0
14.202742,98.832581,367,0.46,0.64,2021-02-07,0554,N,VIIRS,h,1,297.88,14.05,D,0
15.309649,104.551651,330.16,0.57,0.43,2021-02-07,0554,N,VIIRS,l,1,303.24,2.63,D,0
15.306002,104.530571,333.77,0.57,0.43,2021-02-07,0554,N,VIIRS,n,1,297.01,4.15,D,0
15.313603,104.550926,331.38,0.57,0.43,2021-02-07,0554,N,VIIRS,n,1,300.39,2.63,D,0
14.607969,100.664871,333.03,0.34,0.56,2021-02-07,0554,N,VIIRS,n,1,301.96,2.67,D,0
15.091431,103.134201,339.1,0.47,0.47,2021-02-07,0554,N,VIIRS,n,1,305.42,2.54,D,0
14.653351,100.811295,334.66,0.34,0.56,2021-02-07,0554,N,VIIRS,n,1,302.32,2.42,D,0
14.601955,100.550369,330.42,0.35,0.57,2021-02-07,0554,N,VIIRS,l,1,300.43,4.07,D,0
14.65845,100.81028,348.57,0.34,0.56,2021-02-07,0554,N,VIIRS,n,1,301.97,2.42,D,0
14.607785,100.552567,341.97,0.35,0.57,2021-02-07,0554,N,VIIRS,n,1,299.67,8.14,D,0
14.607145,100.549332,348.65,0.35,0.57,2021-02-07,0554,N,VIIRS,n,1,300.57,4.07,D,0
14.36055,99.230675,335.76,0.43,0.62,2021-02-07,0554,N,VIIRS,n,1,295.24,3.56,D,0
14.754182,101.060654,367,0.32,0.55,2021-02-07,0554,N,VIIRS,h,1,302.06,6.49,D,0
14.784797,101.057655,340.7,0.32,0.55,2021-02-07,0554,N,VIIRS,n,1,302.6,4.07,D,0
14.932382,101.711739,336.36,0.58,0.52,2021-02-07,0554,N,VIIRS,n,1,299.58,4.44,D,0
14.498501,99.378235,367,0.42,0.61,2021-02-07,0554,N,VIIRS,h,1,299.14,8.35,D,0
14.677656,100.24733,367,0.37,0.58,2021-02-07,0554,N,VIIRS,h,1,300.07,13.15,D,0
14.832727,100.905502,348.31,0.33,0.55,2021-02-07,0554,N,VIIRS,n,1,304.03,4.44,D,0
14.832153,100.902512,333.12,0.33,0.55,2021-02-07,0554,N,VIIRS,l,1,304.24,2.67,D,0
15.236757,102.940216,337.36,0.48,0.48,2021-02-07,0554,N,VIIRS,n,1,304.57,1.9,D,0
14.982505,101.47905,331.12,0.6,0.53,2021-02-07,0554,N,VIIRS,l,1,303.86,4.81,D,0
15.403051,103.603462,338.71,0.43,0.46,2021-02-07,0554,N,VIIRS,n,1,306.05,2.97,D,0
15.387263,103.468941,330.33,0.44,0.46,2021-02-07,0554,N,VIIRS,l,1,305.03,1.4,D,0
14.918153,100.952812,331.82,0.32,0.55,2021-02-07,0554,N,VIIRS,l,1,303.09,1.84,D,0
14.893776,100.827652,330.17,0.33,0.55,2021-02-07,0554,N,VIIRS,l,1,304.07,1.09,D,0
15.490944,103.94857,342.13,0.41,0.45,2021-02-07,0554,N,VIIRS,n,1,302.82,7.23,D,0
15.490266,103.944786,343.53,0.41,0.45,2021-02-07,0554,N,VIIRS,n,1,301.33,7.23,D,0
15.497733,103.962944,333.79,0.41,0.45,2021-02-07,0554,N,VIIRS,n,1,301.38,2.38,D,0
15.497059,103.95916,331.81,0.41,0.45,2021-02-07,0554,N,VIIRS,l,1,301.95,2.38,D,0
15.412441,103.43885,343.17,0.44,0.46,2021-02-07,0554,N,VIIRS,n,1,305.85,7.12,D,0
15.531348,104.057526,333.91,0.4,0.44,2021-02-07,0554,N,VIIRS,l,1,304.7,2.59,D,0
15.512873,103.905167,344.34,0.41,0.45,2021-02-07,0554,N,VIIRS,n,1,304.68,2.94,D,0
15.024376,101.237038,330.71,0.62,0.54,2021-02-07,0554,N,VIIRS,l,1,304.8,3.64,D,0
14.581416,98.96312,339.28,0.45,0.63,2021-02-07,0554,N,VIIRS,n,1,296.87,5.78,D,0
15.516975,103.904388,333.93,0.41,0.45,2021-02-07,0554,N,VIIRS,l,1,305.92,2.94,D,0
14.914304,100.604546,348.44,0.34,0.56,2021-02-07,0554,N,VIIRS,n,1,300.84,4.18,D,0
14.913675,100.601273,349.44,0.34,0.56,2021-02-07,0554,N,VIIRS,n,1,301.64,4.18,D,0
14.90799,100.515625,337.61,0.35,0.57,2021-02-07,0554,N,VIIRS,n,1,301.87,3.35,D,0
15.423134,103.252602,332.9,0.45,0.47,2021-02-07,0554,N,VIIRS,l,1,307.1,2.87,D,0
14.915742,100.604584,342.17,0.34,0.56,2021-02-07,0554,N,VIIRS,n,1,299.93,4.31,D,0
14.91509,100.601303,355.71,0.34,0.56,2021-02-07,0554,N,VIIRS,n,1,301.75,4.31,D,0
14.582363,98.96563,338.07,0.45,0.63,2021-02-07,0554,N,VIIRS,n,1,296.69,5.18,D,0
14.908811,100.515907,338.82,0.35,0.57,2021-02-07,0554,N,VIIRS,n,1,301.92,2.67,D,0
14.872184,100.304977,330.54,0.36,0.57,2021-02-07,0554,N,VIIRS,n,1,299.53,1.81,D,0
15.432636,103.196129,336.62,0.46,0.47,2021-02-07,0554,N,VIIRS,n,1,305.84,2.98,D,0
14.805698,99.917709,338.12,0.38,0.59,2021-02-07,0554,N,VIIRS,n,1,303.51,3.63,D,0
15.633646,104.210335,330.17,0.39,0.44,2021-02-07,0554,N,VIIRS,l,1,303.49,1.72,D,0
15.507788,103.510483,341.41,0.43,0.46,2021-02-07,0554,N,VIIRS,n,1,303.95,3.68,D,0
15.022166,100.903389,336.05,0.33,0.55,2021-02-07,0554,N,VIIRS,n,1,304.34,1.87,D,0
14.840571,99.980278,338.37,0.38,0.59,2021-02-07,0554,N,VIIRS,n,1,301.19,3.22,D,0
15.498087,103.139694,337.46,0.46,0.47,2021-02-07,0554,N,VIIRS,n,1,303.85,5.79,D,0
15.026691,100.619591,331.28,0.34,0.56,2021-02-07,0554,N,VIIRS,l,1,304.06,1.36,D,0
15.045074,100.658485,337.88,0.34,0.56,2021-02-07,0554,N,VIIRS,n,1,303.96,2.33,D,0
15.116879,100.808685,339.69,0.33,0.55,2021-02-07,0554,N,VIIRS,n,1,302.48,3.33,D,0
15.116282,100.805626,354.36,0.33,0.55,2021-02-07,0554,N,VIIRS,n,1,303.61,3.33,D,0
15.094151,100.66497,342.7,0.34,0.56,2021-02-07,0554,N,VIIRS,n,1,303.62,2.53,D,0
15.09354,100.661842,335.36,0.34,0.56,2021-02-07,0554,N,VIIRS,n,1,302.76,2.53,D,0
15.64364,103.567513,343.44,0.43,0.46,2021-02-07,0554,N,VIIRS,n,1,303.91,3.52,D,0
15.483047,102.612244,341.89,0.5,0.49,2021-02-07,0554,N,VIIRS,n,1,305.78,5.43,D,0
15.158953,100.863602,347.29,0.33,0.55,2021-02-07,0554,N,VIIRS,n,1,303.7,3.79,D,0
15.16399,100.862595,367,0.33,0.55,2021-02-07,0554,N,VIIRS,h,1,299.46,3.79,D,0
15.160476,100.844284,332.41,0.33,0.55,2021-02-07,0554,N,VIIRS,n,1,302.4,1.03,D,0
14.768706,98.852806,332.92,0.45,0.63,2021-02-07,0554,N,VIIRS,n,1,296.54,3.79,D,0
14.96649,99.731339,338.22,0.39,0.59,2021-02-07,0554,N,VIIRS,n,1,300.26,2.54,D,0
15.713983,103.720825,332.61,0.42,0.45,2021-02-07,0554,N,VIIRS,l,1,304.98,3.06,D,0
14.830844,98.984375,347.84,0.44,0.62,2021-02-07,0554,N,VIIRS,n,1,297.29,9.53,D,0
14.830196,98.981133,345.7,0.44,0.62,2021-02-07,0554,N,VIIRS,n,1,296.46,6.54,D,0
14.967317,99.730583,337.75,0.39,0.59,2021-02-07,0554,N,VIIRS,n,1,300.33,2.97,D,0
15.211465,100.924026,367,0.32,0.55,2021-02-07,0554,N,VIIRS,h,1,304.28,15.57,D,0
15.215319,100.943596,354.07,0.32,0.55,2021-02-07,0554,N,VIIRS,n,1,298.72,11.64,D,0
15.214595,100.939926,356.68,0.32,0.55,2021-02-07,0554,N,VIIRS,n,1,302.84,12.31,D,0
15.210871,100.920998,355.38,0.32,0.55,2021-02-07,0554,N,VIIRS,n,1,304.42,11.42,D,0
14.83216,98.984573,337.09,0.44,0.62,2021-02-07,0554,N,VIIRS,n,1,296.26,9.61,D,0
14.831505,98.981377,355.28,0.44,0.62,2021-02-07,0554,N,VIIRS,n,1,296.85,8.62,D,0
15.586912,102.809158,347.3,0.48,0.48,2021-02-07,0554,N,VIIRS,n,1,305.5,7.64,D,0
15.077696,100.112885,349.17,0.37,0.58,2021-02-07,0554,N,VIIRS,n,1,300.17,9.76,D,0
15.07702,100.109474,354.89,0.37,0.58,2021-02-07,0554,N,VIIRS,n,1,298.98,6.98,D,0
15.53938,102.404831,332.07,0.51,0.49,2021-02-07,0554,N,VIIRS,l,1,304.6,5.99,D,0
15.85487,104.046722,330.24,0.4,0.44,2021-02-07,0554,N,VIIRS,l,1,302.95,3.95,D,0
15.430859,101.722458,331.66,0.57,0.52,2021-02-07,0554,N,VIIRS,l,1,302.62,4.11,D,0
15.429871,101.717201,330.56,0.57,0.52,2021-02-07,0554,N,VIIRS,l,1,302.03,4.11,D,0
15.321304,101.117653,331.24,0.62,0.54,2021-02-07,0554,N,VIIRS,l,1,301.51,4.68,D,0
15.326234,101.116631,340.69,0.62,0.54,2021-02-07,0554,N,VIIRS,n,1,302.75,4.66,D,0
15.556434,102.268242,342.18,0.52,0.5,2021-02-07,0554,N,VIIRS,n,1,303.69,6.26,D,0
15.268625,100.677689,331.44,0.33,0.56,2021-02-07,0554,N,VIIRS,l,1,303.43,2.93,D,0
15.268031,100.674568,333.91,0.33,0.56,2021-02-07,0554,N,VIIRS,n,1,303.91,2.38,D,0
16.051193,104.969437,332.04,0.52,0.42,2021-02-07,0554,N,VIIRS,n,1,301.51,3.73,D,0
15.556168,102.269951,344.33,0.52,0.5,2021-02-07,0554,N,VIIRS,n,1,303.94,7.37,D,0
15.265211,100.676361,331.99,0.33,0.56,2021-02-07,0554,N,VIIRS,l,1,304.63,1.73,D,0
15.3035,100.843216,332.17,0.32,0.55,2021-02-07,0554,N,VIIRS,l,1,304.3,2.29,D,0
15.270297,100.675339,337.05,0.33,0.56,2021-02-07,0554,N,VIIRS,n,1,302.35,1.73,D,0
15.48766,101.762642,352.66,0.56,0.52,2021-02-07,0554,N,VIIRS,n,1,304.15,19.38,D,0
15.377563,101.115585,337.41,0.62,0.54,2021-02-07,0554,N,VIIRS,n,1,302.19,2.55,D,0
15.619703,102.331665,342.56,0.51,0.5,2021-02-07,0554,N,VIIRS,n,1,302.45,4.43,D,0
15.351721,100.849487,367,0.32,0.55,2021-02-07,0554,N,VIIRS,h,1,304.16,11.98,D,0
15.351098,100.846275,336.81,0.32,0.55,2021-02-07,0554,N,VIIRS,n,1,304.92,8.5,D,0
15.121168,99.678658,344.03,0.39,0.59,2021-02-07,0554,N,VIIRS,n,1,301.27,3.92,D,0
15.356715,100.848343,367,0.32,0.55,2021-02-07,0554,N,VIIRS,h,1,305.19,11.98,D,0
15.360538,100.841141,367,0.32,0.55,2021-02-07,0554,N,VIIRS,h,1,304.36,9.39,D,0
15.359953,100.838104,367,0.32,0.55,2021-02-07,0554,N,VIIRS,h,1,304.73,7.18,D,0
15.383193,100.877579,334.1,0.32,0.55,2021-02-07,0554,N,VIIRS,n,1,302.01,2.44,D,0
15.520937,101.575233,335.78,0.58,0.52,2021-02-07,0554,N,VIIRS,n,1,303.3,3.52,D,0
15.758274,102.83213,335.7,0.47,0.48,2021-02-07,0554,N,VIIRS,n,1,303.12,5.43,D,0
15.395886,100.862335,334.44,0.32,0.55,2021-02-07,0554,N,VIIRS,l,1,305.08,1.17,D,0
15.401725,100.81089,367,0.33,0.55,2021-02-07,0554,N,VIIRS,h,1,306.11,9.72,D,0
15.484587,101.249008,331.58,0.61,0.53,2021-02-07,0554,N,VIIRS,l,1,301.68,2.58,D,0
15.409194,100.850174,333.81,0.32,0.55,2021-02-07,0554,N,VIIRS,n,1,303.62,1.48,D,0
15.132581,99.419815,330.66,0.41,0.6,2021-02-07,0554,N,VIIRS,n,1,299.94,4.26,D,0
15.808397,102.984894,331.27,0.46,0.47,2021-02-07,0554,N,VIIRS,l,1,304.13,2.17,D,0
15.400889,100.812195,367,0.33,0.55,2021-02-07,0554,N,VIIRS,h,1,304.41,9.99,D,0
15.408642,100.851364,330.71,0.32,0.55,2021-02-07,0554,N,VIIRS,l,1,304.25,2.86,D,0
15.400286,100.809135,348.3,0.33,0.55,2021-02-07,0554,N,VIIRS,n,1,303.87,6.55,D,0
15.995332,103.876701,332.72,0.4,0.45,2021-02-07,0554,N,VIIRS,l,1,302.97,1.89,D,0
15.194714,99.617294,334.38,0.39,0.6,2021-02-07,0554,N,VIIRS,n,1,300.24,5,D,0
15.194016,99.613823,338.35,0.39,0.6,2021-02-07,0554,N,VIIRS,n,1,300.18,2.79,D,0
15.193314,99.610359,333.3,0.39,0.6,2021-02-07,0554,N,VIIRS,n,1,299.09,2.79,D,0
15.745705,102.323387,333.62,0.51,0.49,2021-02-07,0554,N,VIIRS,n,1,303.11,2.6,D,0
15.462667,100.834457,332.11,0.32,0.55,2021-02-07,0554,N,VIIRS,l,1,305.97,1.93,D,0
15.792697,102.551506,344.56,0.49,0.49,2021-02-07,0554,N,VIIRS,n,1,304.86,6.1,D,0
15.855396,102.579506,342.47,0.49,0.49,2021-02-07,0554,N,VIIRS,n,1,302.54,7.14,D,0
15.839832,102.496971,331.64,0.5,0.49,2021-02-07,0554,N,VIIRS,l,1,303.38,2.24,D,0
15.435326,100.361801,336.47,0.35,0.57,2021-02-07,0554,N,VIIRS,n,1,303.51,2.12,D,0
15.870604,102.562393,339.24,0.49,0.49,2021-02-07,0554,N,VIIRS,n,1,303.56,4.94,D,0
15.869743,102.5578,347.35,0.49,0.49,2021-02-07,0554,N,VIIRS,n,1,303.95,11.32,D,0
15.881274,102.445984,343.35,0.5,0.49,2021-02-07,0554,N,VIIRS,n,1,302.8,7.77,D,0
15.638658,101.107391,336.13,0.62,0.54,2021-02-07,0554,N,VIIRS,n,1,302.95,4.25,D,0
16.130821,103.698166,346.89,0.41,0.45,2021-02-07,0554,N,VIIRS,n,1,304.96,5.56,D,0
15.955698,102.485558,333.31,0.5,0.49,2021-02-07,0554,N,VIIRS,n,1,301.77,1.82,D,0
15.961023,102.489288,337.48,0.49,0.49,2021-02-07,0554,N,VIIRS,n,1,303.01,2.92,D,0
15.589833,100.56604,332.28,0.33,0.56,2021-02-07,0554,N,VIIRS,l,1,302.6,2.85,D,0
15.579512,100.460182,331.81,0.34,0.56,2021-02-07,0554,N,VIIRS,n,1,304.44,2.82,D,0
15.578893,100.457047,331.37,0.34,0.56,2021-02-07,0554,N,VIIRS,n,1,305.44,2.82,D,0
15.584014,100.455971,367,0.34,0.56,2021-02-07,0554,N,VIIRS,h,1,303.88,2.82,D,0
16.214052,103.745514,333.51,0.41,0.45,2021-02-07,0554,N,VIIRS,n,1,303.92,1.96,D,0
15.645689,100.635391,333.45,0.33,0.55,2021-02-07,0554,N,VIIRS,l,1,305.55,3.06,D,0
15.854595,101.672005,343.25,0.56,0.52,2021-02-07,0554,N,VIIRS,n,1,302.82,8.38,D,0
15.627387,100.377174,336.58,0.34,0.56,2021-02-07,0554,N,VIIRS,n,1,303.81,3,D,0
15.888273,101.616531,330.57,0.57,0.52,2021-02-07,0554,N,VIIRS,l,1,300.81,8.4,D,0
15.887334,101.611488,335.06,0.57,0.52,2021-02-07,0554,N,VIIRS,n,1,302.01,3.38,D,0
16.426414,104.535896,335.31,0.55,0.42,2021-02-07,0554,N,VIIRS,n,1,300.53,3.37,D,0
15.88758,101.613983,338.06,0.57,0.52,2021-02-07,0554,N,VIIRS,n,1,301.72,7.6,D,0
16.343077,104.025032,330.41,0.39,0.44,2021-02-07,0554,N,VIIRS,l,1,301.48,2.62,D,0
15.891327,101.607964,344.41,0.57,0.52,2021-02-07,0554,N,VIIRS,n,1,300,6.4,D,0
15.559603,99.931435,334.51,0.37,0.58,2021-02-07,0554,N,VIIRS,n,1,300.1,4.19,D,0
15.895783,101.580154,342.31,0.57,0.52,2021-02-07,0554,N,VIIRS,n,1,301.3,8.22,D,0
15.659719,100.267845,345.38,0.35,0.57,2021-02-07,0554,N,VIIRS,n,1,298.89,2.01,D,0
15.977341,101.87941,333.18,0.54,0.51,2021-02-07,0554,N,VIIRS,n,1,300.3,7.38,D,0
15.976376,101.874313,341.76,0.54,0.51,2021-02-07,0554,N,VIIRS,n,1,301.14,9.75,D,0
15.746183,100.679764,334.82,0.33,0.55,2021-02-07,0554,N,VIIRS,n,1,304.46,2.32,D,0
15.752416,100.684845,348.56,0.33,0.55,2021-02-07,0554,N,VIIRS,n,1,305.37,3.33,D,0
15.751818,100.681793,331.54,0.33,0.55,2021-02-07,0554,N,VIIRS,l,1,304.52,1.84,D,0
15.952642,101.698174,343.14,0.56,0.51,2021-02-07,0554,N,VIIRS,n,1,303.18,10.71,D,0
15.951629,101.692825,340.23,0.56,0.51,2021-02-07,0554,N,VIIRS,n,1,299.98,10.71,D,0
15.514865,99.430916,334.17,0.4,0.6,2021-02-07,0554,N,VIIRS,n,1,298.8,2.84,D,3
15.514131,99.427269,335.29,0.4,0.6,2021-02-07,0554,N,VIIRS,n,1,297.56,2.84,D,3
16.07789,102.288765,335.36,0.51,0.49,2021-02-07,0554,N,VIIRS,n,1,301.01,4.06,D,0
15.731521,100.469688,339.74,0.34,0.56,2021-02-07,0554,N,VIIRS,n,1,303.55,1.74,D,0
16.083323,102.292885,332.46,0.51,0.49,2021-02-07,0554,N,VIIRS,n,1,299.83,3.99,D,0
16.082474,102.288307,342.55,0.51,0.49,2021-02-07,0554,N,VIIRS,n,1,300.13,4.06,D,0
16.507074,104.630676,338.09,0.54,0.42,2021-02-07,0554,N,VIIRS,n,1,302.42,3.47,D,0
15.497666,99.172783,367,0.42,0.61,2021-02-07,0554,N,VIIRS,h,1,300.34,8.47,D,0
16.148241,102.519699,334.09,0.49,0.49,2021-02-07,0554,N,VIIRS,n,1,300.92,2.23,D,0
16.14677,102.521606,332.59,0.49,0.48,2021-02-07,0554,N,VIIRS,n,1,300.93,1.33,D,0
15.501094,99.172264,356.52,0.41,0.61,2021-02-07,0554,N,VIIRS,n,1,298.76,6.83,D,0
16.3298,103.355972,343.19,0.43,0.46,2021-02-07,0554,N,VIIRS,n,1,305.68,3.35,D,0
15.873112,100.828041,332.54,0.32,0.54,2021-02-07,0554,N,VIIRS,l,1,304.59,1.19,D,0
15.932009,100.658417,344.23,0.33,0.55,2021-02-07,0554,N,VIIRS,n,1,305.03,3.2,D,0
16.568548,103.864624,330.35,0.4,0.44,2021-02-07,0554,N,VIIRS,l,1,304.37,1.69,D,0
16.009478,100.868149,340.52,0.63,0.54,2021-02-07,0554,N,VIIRS,n,1,303.88,6.04,D,0
16.048388,100.909981,367,0.62,0.54,2021-02-07,0554,N,VIIRS,h,1,306.29,28.04,D,0
16.197851,101.670906,334.74,0.55,0.51,2021-02-07,0554,N,VIIRS,n,1,298.23,8.02,D,0
16.202818,101.671516,350.95,0.55,0.51,2021-02-07,0554,N,VIIRS,n,1,298.15,8.02,D,0
16.367815,102.537163,332.22,0.48,0.48,2021-02-07,0554,N,VIIRS,n,1,300.59,2.74,D,0
16.527536,103.397339,330.03,0.42,0.46,2021-02-07,0554,N,VIIRS,l,1,303.7,1.97,D,0
16.39653,102.669693,338.28,0.47,0.48,2021-02-07,0554,N,VIIRS,n,1,302.53,4.86,D,0
16.528715,103.397148,333.93,0.42,0.46,2021-02-07,0554,N,VIIRS,l,1,304.06,2.61,D,0
16.366348,102.533936,341.04,0.48,0.48,2021-02-07,0554,N,VIIRS,n,1,300.64,3.71,D,0
16.200268,101.673317,341.39,0.55,0.51,2021-02-07,0554,N,VIIRS,n,1,299.57,22.85,D,0
16.050116,100.913246,341.18,0.62,0.54,2021-02-07,0554,N,VIIRS,n,1,300.97,21.68,D,0
16.048962,100.907463,353.83,0.62,0.54,2021-02-07,0554,N,VIIRS,n,1,303.73,21.68,D,0
16.396862,102.670578,341.77,0.47,0.48,2021-02-07,0554,N,VIIRS,n,1,302.57,4.72,D,0
16.619778,103.684227,341.56,0.41,0.45,2021-02-07,0554,N,VIIRS,n,1,303.9,4.39,D,0
16.534651,103.098984,352.6,0.44,0.46,2021-02-07,0554,N,VIIRS,n,1,305.06,4.52,D,0
16.533888,103.09481,341.71,0.44,0.46,2021-02-07,0554,N,VIIRS,n,1,302.51,4.52,D,0
16.538887,103.098129,330.1,0.44,0.46,2021-02-07,0554,N,VIIRS,l,1,304.36,4.52,D,0
16.490509,102.761299,332.99,0.47,0.47,2021-02-07,0554,N,VIIRS,n,1,301.05,2.56,D,0
16.587439,103.148407,336.87,0.44,0.46,2021-02-07,0554,N,VIIRS,n,1,306.3,2.59,D,0
16.59166,103.14756,332.25,0.44,0.46,2021-02-07,0554,N,VIIRS,l,1,305.06,2.59,D,0
16.59074,103.147797,340.93,0.44,0.46,2021-02-07,0554,N,VIIRS,n,1,305.71,5.26,D,0
16.108315,100.611023,333.67,0.33,0.55,2021-02-07,0554,N,VIIRS,n,1,301.81,1.87,D,0
15.974822,99.924736,339.68,0.36,0.58,2021-02-07,0554,N,VIIRS,n,1,297.84,2.15,D,0
15.885932,99.297653,367,0.4,0.6,2021-02-07,0554,N,VIIRS,h,1,298.93,27.01,D,0
15.886675,99.301285,352.33,0.4,0.6,2021-02-07,0554,N,VIIRS,n,1,299.47,14.21,D,0
15.885188,99.294014,347.2,0.4,0.6,2021-02-07,0554,N,VIIRS,n,1,304.95,27.01,D,0
16.911301,104.528687,334.58,0.54,0.42,2021-02-07,0554,N,VIIRS,n,1,300.17,2.22,D,0
