latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
15.95899,99.31687,304.58,2.48,1.52,2023-02-23,1849,Aqua,MODIS,61,6.1NRT,293.04,20.86,N
16.21803,102.40152,306.39,1.47,1.2,2023-02-23,1849,Aqua,MODIS,68,6.1NRT,294.53,12.95,N
16.06267,102.27019,304.03,1.49,1.21,2023-02-23,1849,Aqua,MODIS,58,6.1NRT,293.46,10.79,N
16.0321,101.62511,318.04,1.66,1.27,2023-02-23,1849,Aqua,MODIS,96,6.1NRT,291.27,35.66,N
17.7198,103.17904,319.52,1.19,1.08,2023-02-24,0317,Terra,MODIS,64,6.1NRT,300.52,10.83,D
17.80273,102.14281,316.18,1.37,1.16,2023-02-24,0317,Terra,MODIS,60,6.1NRT,301.03,9.76,D
17.89792,100.92498,311.28,1.67,1.27,2023-02-24,0317,Terra,MODIS,39,6.1NRT,297.83,8.64,D
17.22084,104.35743,319.65,1.05,1.02,2023-02-24,0317,Terra,MODIS,67,6.1NRT,304.9,6.08,D
17.36711,102.27438,318.11,1.33,1.14,2023-02-24,0317,Terra,MODIS,65,6.1NRT,303.06,7.61,D
17.29718,102.01794,318.87,1.37,1.16,2023-02-24,0317,Terra,MODIS,67,6.1NRT,303.37,11.45,D
17.60553,98.89558,314.14,2.35,1.48,2023-02-24,0317,Terra,MODIS,63,6.1NRT,298.18,24.25,D
17.02772,102.852,325.68,1.22,1.1,2023-02-24,0317,Terra,MODIS,76,6.1NRT,303.13,16.18,D
17.02626,102.86317,318.88,1.21,1.1,2023-02-24,0317,Terra,MODIS,64,6.1NRT,302.4,6.69,D
16.62868,103.70508,319.41,1.1,1.04,2023-02-24,0317,Terra,MODIS,62,6.1NRT,303.87,7.26,D
16.61395,103.62431,320.02,1.1,1.05,2023-02-24,0317,Terra,MODIS,64,6.1NRT,304.99,7.55,D
16.53498,103.78733,325.75,1.09,1.04,2023-02-24,0317,Terra,MODIS,75,6.1NRT,304.51,14.8,D
16.58549,103.19774,333.81,1.15,1.07,2023-02-24,0317,Terra,MODIS,84,6.1NRT,305.73,25.29,D
16.5841,103.20834,337.65,1.15,1.07,2023-02-24,0317,Terra,MODIS,87,6.1NRT,305.62,32.89,D
16.5799,103.20174,340.26,1.15,1.07,2023-02-24,0317,Terra,MODIS,89,6.1NRT,306.06,38.43,D
16.57845,103.2123,322.08,1.15,1.07,2023-02-24,0317,Terra,MODIS,70,6.1NRT,305.16,8.65,D
16.27565,103.26817,318.26,1.14,1.06,2023-02-24,0317,Terra,MODIS,62,6.1NRT,304.48,7.54,D
16.61514,99.90955,318.11,1.9,1.35,2023-02-24,0317,Terra,MODIS,46,6.1NRT,302.4,14.69,D
15.79556,105.24157,319.36,1,1,2023-02-24,0317,Terra,MODIS,63,6.1NRT,305.55,6.49,D
16.1874,101.69796,320.98,1.39,1.17,2023-02-24,0317,Terra,MODIS,63,6.1NRT,300.72,19.03,D
16.0647,102.25455,341.28,1.28,1.12,2023-02-24,0317,Terra,MODIS,89,6.1NRT,302.47,51.31,D
